"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0708","QUARTERLY","MICRO","Auto.Arima",7730.06576670205,7949.84752025392,7970.14388538263,8173.74955457207,8307.7058859663,8452.76707657079,8597.82826717527,8742.88945777976
"N0708","QUARTERLY","MICRO","BSTS",7759.3377054331,7921.00193784399,8137.6724868112,8297.02199088247,8491.87049512247,8650.97149473202,8871.04033271065,9023.95184697798
"N0708","QUARTERLY","MICRO","ETS",7733.82023426697,7868.42601858728,8003.03180290758,8137.63758722788,8272.24337154818,8406.84915586848,8541.45494018878,8676.06072450908
"N0708","QUARTERLY","MICRO","THETA",7538.34310645556,7568.53434595136,7598.72558544716,7628.91682494296,7659.10806443875,7689.29930393455,7719.49054343035,7749.68178292615
"N0708","QUARTERLY","MICRO","BEA",7741.07456880071,7913.09182556173,8036.94939170047,8202.80304422747,8357.27325087898,8503.52924239043,8670.10784669157,8814.30067642227
"N0708","QUARTERLY","MICRO","EAT",7667.40970247486,7795.60262826418,7857.30042457912,7980.10132224763,8079.68577398441,8182.97184545794,8286.25791693147,8389.543988405
"N0708","QUARTERLY","MICRO","BAT",7675.91552619691,7813.12793468309,7902.180652547,8033.22945679917,8152.89481517584,8264.34595841245,8396.11971443876,8505.50769589463
"N0708","QUARTERLY","MICRO","BET",7677.16701538521,7785.98743412754,7913.14329172198,8021.1921343511,8141.07397703647,8249.03998484502,8377.32860544326,8483.23145147107
"N0708","QUARTERLY","MICRO","BEAT",7690.39170321442,7826.95245565913,7927.39344013714,8059.33148940634,8182.73195426893,8299.97175777646,8432.45352087626,8548.14595304824
"N0708","QUARTERLY","MICRO","medianBEAT",7731.94300048451,7894.71397821563,7986.58784414511,8155.69357089997,8289.97462875724,8429.80811621963,8569.64160368203,8709.47509114442
"N0708","QUARTERLY","MICRO","meanBaggedBEAT",7718.67014401457,7857.5432445585,7993.67494188996,8133.0572972517,8272.67678712986,8410.42136468952,8550.31897861424,8688.49082633547
"N0708","QUARTERLY","MICRO","medianBaggedBEAT",7713.42414943978,7850.28951177406,7981.7275347735,8122.45735735144,8264.73910551352,8406.06029875169,8547.63057954994,8689.20922913808
"N0708","QUARTERLY","MICRO","meanPertBEAT",7755.27693184788,7918.15370209042,8073.69749108511,8236.2153133968,8396.15833693533,8556.66121846966,8717.11318157342,8877.97486463105
"N0708","QUARTERLY","MICRO","medianPertBEAT",7776.87662744587,7946.05889666456,8114.04528274651,8280.35819256371,8444.90067484407,8605.27658249608,8765.73248801452,8928.73138812792
