"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1754","MONTHLY","MICRO","Auto.Arima",2722.43606782619,2566.66262716056,2590.93054137417,2566.90793753614,2564.03504849583,2654.43237729643,2676.81648514272,2671.5850288856,2857.29322126422,2757.21090197166,2906.58283934887,2542.77712388014,2679.59175971449,2542.7068768001,2564.0321462524,2542.92244167365,2540.39790938991,2619.8339654709
"N1754","MONTHLY","MICRO","BSTS",2779.51808780897,2518.04003606287,2681.18894948363,2546.77564097979,2444.89190870052,2694.52907807287,2678.75494287716,2772.12109782032,3091.56177628418,2912.27752228257,3188.77883703073,2696.15908281571,2866.12812046342,2618.72799084587,2772.50108745489,2645.78123503936,2561.46765313334,2792.2359212648
"N1754","MONTHLY","MICRO","ETS",2763.02840308617,2496.56267481975,2741.440817977,2549.29641947821,2501.3891120357,2714.79745393142,2581.93509171053,2723.86119132719,3046.29782948301,2827.83260475747,3095.3736563248,2657.86388737534,2763.02936584096,2496.56354472672,2741.44177320977,2549.29730775982,2501.38998362441,2714.79839988053
"N1754","MONTHLY","MICRO","THETA",2718.44104501763,2510.4689020844,2604.43389825517,2486.43018975641,2393.77218722023,2668.35441662158,2524.87709360428,2661.80946643764,2899.71890385328,2725.46081004835,2945.54490952875,2515.78552049606,2628.74498600826,2427.40657826171,2518.02436481214,2403.70705169035,2313.91035031571,2579.08368453112
"N1754","MONTHLY","MICRO","BEA",2754.99418624044,2527.08844601439,2671.1867696116,2554.32666599804,2503.43868974402,2687.91963643357,2645.8355065768,2722.52243934437,2998.38427567714,2832.4403430039,3063.5784442348,2632.26669802373,2769.58308200629,2552.66613745756,2692.65833563902,2579.33366149094,2534.41851538255,2708.95609553874
"N1754","MONTHLY","MICRO","EAT",2734.63517197666,2524.56473468824,2645.60175253545,2534.21151559025,2486.39878258392,2679.19474928314,2594.54289015251,2685.75189555014,2934.4366515335,2770.16810559249,2982.50046840081,2572.14217725051,2690.45537052123,2488.89233326284,2607.83276142477,2498.64226704127,2451.89941444334,2637.90534996085
"N1754","MONTHLY","MICRO","BAT",2740.13173355093,2531.72385510261,2625.51779637099,2533.37125609078,2467.5663814722,2672.43862399696,2626.81617387472,2701.83853104785,2949.52463380056,2798.31641143419,3013.63552863612,2584.9072423973,2724.82162206205,2529.61381530256,2618.18586617315,2530.80357613445,2471.92530427965,2663.71785708894
"N1754","MONTHLY","MICRO","BET",2753.66251197092,2508.35720432234,2675.68788857193,2527.50075007147,2446.68440265215,2692.56031620862,2595.18904273065,2719.26391852838,3012.52616987349,2821.85697902947,3076.56580096142,2623.2694968957,2752.63415743755,2514.23270461143,2677.32240849227,2532.92853149651,2458.92266235782,2695.37266855882
"N1754","MONTHLY","MICRO","BEAT",2745.85590093474,2522.9335600319,2654.49855177249,2537.35254693764,2476.02206411307,2683.02833148057,2615.59590333367,2707.34419611769,2973.71793272117,2805.69545976501,3034.07006055829,2603.14640364181,2734.37355800678,2521.3512476586,2648.9998429323,2535.42700904079,2479.29147411584,2676.48799278684
"N1754","MONTHLY","MICRO","medianBEAT",2742.73223545618,2514.25446907364,2642.8114238694,2548.036030229,2473.14051036811,2681.44174734722,2629.37578842663,2697.72311010639,2973.00836666815,2792.52175336456,3020.45928292677,2600.32050562774,2721.31056277772,2519.63521076341,2652.73695973109,2546.10987471673,2520.89394650716,2667.31618267572
"N1754","MONTHLY","MICRO","meanBaggedBEAT",2740.30488412944,2596.83738077424,2710.57577824488,2605.6606094881,2512.36600888895,2692.9175123156,2634.66578364712,2729.83138924144,2887.57041988057,2761.78111300813,2929.50506851475,2661.03733518798,2737.78731508039,2595.46352594119,2690.62686217154,2592.46926356016,2515.25763756167,2677.16645180311
"N1754","MONTHLY","MICRO","medianBaggedBEAT",2736.38873085152,2555.34990663308,2687.22908093518,2601.97416803543,2513.39928595153,2673.10915593053,2639.80084734853,2757.29961547586,2906.94819218335,2759.86963664477,2975.18087807768,2630.1580721251,2729.29577823075,2560.63995417208,2687.21396103687,2599.69883645931,2514.22711091492,2684.78559637843
"N1754","MONTHLY","MICRO","meanPertBEAT",2722.48097324468,2511.67535983804,2634.28025310647,2536.3794028024,2444.37731201027,2680.40698554773,2597.4964224271,2695.49701416724,2902.03286413052,2729.02162751444,2964.55288140714,2590.65242566426,2698.92982542175,2485.55478909701,2615.55255548455,2523.2300438889,2425.06692488437,2655.37379172357
"N1754","MONTHLY","MICRO","medianPertBEAT",2729.02735454832,2537.06470558888,2620.76949997202,2559.15419124297,2449.38707756171,2654.35216416773,2603.19516588002,2656.57174302823,2884.18891936079,2709.21684998532,2942.48377176757,2571.43822789313,2691.84233053873,2509.20345819606,2591.01316406396,2542.86487524467,2428.53060009457,2624.62957569427
