"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0194","YEARLY","INDUSTRY","Auto.Arima",3332.96616070199,3225.93232140397,3118.89848210596,3011.86464280794,2904.83080350993,2797.79696421191
"N0194","YEARLY","INDUSTRY","BSTS",3380.33096394168,3285.32542746262,3189.62735606217,3090.11943603679,3003.7248275228,2911.62924611418
"N0194","YEARLY","INDUSTRY","ETS",3353.1314894388,3250.87142472976,3148.61136002072,3046.35129531168,2944.09123060265,2841.83116589361
"N0194","YEARLY","INDUSTRY","THETA",3460.36616512715,3480.7102946818,3501.05442423646,3521.39855379111,3541.74268334577,3562.08681290043
"N0194","YEARLY","INDUSTRY","BEA",3355.47620469416,3254.04305786545,3152.37906606295,3049.44512471881,2950.88228721179,2850.41912540657
"N0194","YEARLY","INDUSTRY","EAT",3382.15460508931,3319.17134693851,3256.18808878771,3193.20483063691,3130.22157248611,3067.23831433531
"N0194","YEARLY","INDUSTRY","BAT",3391.22109659027,3330.65601451613,3269.86008746819,3207.79421087862,3150.09943812617,3090.5043410755
"N0194","YEARLY","INDUSTRY","BET",3397.94287283588,3338.96904895806,3279.76438010645,3219.2897617132,3163.18624715707,3105.18240830274
"N0194","YEARLY","INDUSTRY","BEAT",3381.6986948024,3310.70986706954,3239.54790560633,3167.43348198688,3098.59738624529,3028.33604728003
"N0194","YEARLY","INDUSTRY","medianBEAT",3366.73122669024,3268.09842609619,3169.11935804145,3068.23536567424,2973.90802906272,2876.73020600389
"N0194","YEARLY","INDUSTRY","meanBaggedBEAT",3466.41036151984,3418.41030791205,3370.0825951107,3318.19548085845,3270.88037933436,3219.64766899683
"N0194","YEARLY","INDUSTRY","medianBaggedBEAT",3476.54634436914,3433.17819754583,3377.41229734058,3322.5406532455,3267.84836531334,3210.78705503218
"N0194","YEARLY","INDUSTRY","meanPertBEAT",3473.97352367545,3430.22391511024,3386.75706194425,3344.65203765828,3302.69249484122,3262.48987669587
"N0194","YEARLY","INDUSTRY","medianPertBEAT",3455.53840990435,3415.82101813981,3374.82453657873,3338.0353919154,3299.51497929979,3263.96867270018
