"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1742","MONTHLY","MICRO","Auto.Arima",3163.15382030087,3250.35082569854,2917.38283111957,2812.72985901515,2567.65816275484,3288.93044526696,2929.28390492911,2861.94259307447,3194.91058765343,3220.65608831854,3539.45669141388,2948.98867443549,3343.84139994798,3236.81653886341,2904.48011011319,3065.3972130104,2760.337333069,3013.04148103518
"N1742","MONTHLY","MICRO","BSTS",3495.85087812501,2863.03872933085,3127.5303037962,2276.18577339591,1855.84299332404,3446.46879742936,1961.96732270853,2766.89299960185,3618.36766189001,3720.42665572489,3494.94954227935,2474.77680995982,3353.83002893215,2589.66386898608,2914.9960071457,2056.34724503173,1586.46196403427,3266.01548744096
"N1742","MONTHLY","MICRO","ETS",3914.38132943584,3234.37409018491,3688.79791764544,2807.17780658975,2353.84782152308,4692.74220543263,2516.35587957497,3075.60329994943,3754.79087390556,3952.23788568576,3913.97036131256,2667.543473053,3914.39196311775,3234.3828765811,3688.80793851473,2807.18543247832,2353.85421591005,4692.75495358455
"N1742","MONTHLY","MICRO","THETA",3477.49502803502,3044.03345052838,3296.7835104685,2497.11208295856,2019.23722946823,3035.76258938397,2210.06001005553,2830.82255992901,3381.00119553071,3588.13947843252,3059.32401711056,2458.8744320108,3218.60894951076,2816.00224263963,3048.26719333015,2307.68622355102,1865.08753052871,2802.52699823492
"N1742","MONTHLY","MICRO","BEA",3524.46200928724,3115.92121507143,3244.57035085374,2632.0311463336,2259.11632586732,3809.38048270965,2469.20236907087,2901.47963087525,3522.68970781633,3631.1068765764,3649.45886500193,2697.1029858161,3537.35446399929,3020.28776147686,3169.42801859121,2642.97663017348,2233.55117100444,3657.2706406869
"N1742","MONTHLY","MICRO","EAT",3518.34339259058,3176.25278880394,3300.98808641117,2705.67324952115,2313.58107124872,3672.47841336119,2551.89993151987,2922.78948431764,3443.56755236324,3587.01115081227,3504.25035661233,2691.80219316643,3492.28077085883,3095.73388602805,3213.85174731936,2726.75628967991,2326.42635983592,3502.77447761822
"N1742","MONTHLY","MICRO","BAT",3378.83324215364,3052.47433518592,3113.89888179476,2528.67590512321,2147.57946184904,3257.05394402676,2367.10374589772,2819.88605086845,3398.09314835805,3509.74074082532,3364.57675026793,2627.54663880204,3305.42679279696,2880.82755016304,2955.91443686302,2476.47689386439,2070.62894254399,3027.19465557035
"N1742","MONTHLY","MICRO","BET",3629.24241186529,3047.14875668138,3371.03724397005,2526.82522098141,2076.30934810512,3724.99119741532,2229.46107077968,2891.10628649343,3584.71991044209,3753.60133994772,3489.41464023415,2533.73157167454,3495.61031385355,2880.01632940227,3217.35704633019,2390.40630035369,1935.13457015768,3587.09914642014
"N1742","MONTHLY","MICRO","BEAT",3512.72026397419,3097.94927393567,3257.62364075743,2598.30138048984,2199.14655176755,3615.97600937823,2404.41677931704,2883.81536313869,3487.26757974493,3620.36502704043,3501.92515302908,2637.54584736478,3457.66808537716,2969.21638176755,3139.13781227594,2559.15402851787,2141.43526088551,3443.5847300739
"N1742","MONTHLY","MICRO","medianBEAT",3486.67295308002,3139.20377035664,3212.15690713235,2652.14494477416,2186.54252549566,3367.69962134816,2363.20794481525,2846.38257650174,3499.68442871036,3654.2830670787,3517.20311684661,2571.16014150641,3348.83571444006,3025.19255961037,2981.63160023793,2557.43582801467,2109.47087321938,3139.52848423807
"N1742","MONTHLY","MICRO","meanBaggedBEAT",3181.21682701935,2725.26318760971,3022.59427508807,2536.47509057363,2223.42552222675,3029.53799936969,2347.70181225147,2831.23366371549,3165.28200528373,3360.38130611251,3193.65041773998,2602.3985494815,3102.51301166639,2700.71172084095,2941.80746821996,2511.95824503959,2204.0707116091,2941.51643546457
"N1742","MONTHLY","MICRO","medianBaggedBEAT",3228.83061900932,2788.55329153638,3023.2955458401,2604.87839345959,2173.12450402009,2998.08349419941,2460.48545523089,2796.34990461349,3202.60733372903,3462.49558374675,3093.63612039342,2690.01495202458,3147.04526219295,2833.05861166984,2906.62706737714,2560.33821269691,2110.47044971181,2901.41439913936
"N1742","MONTHLY","MICRO","meanPertBEAT",3220.441763607,2840.3634292704,3036.43484726832,2542.45532436959,2273.03300236948,3155.16433000843,2460.13825562532,2792.63718159346,3380.80035488955,3354.90668397175,3306.54671073477,2558.30113596036,3137.87994818159,2793.42997819139,2982.69193888588,2552.72635951601,2274.54583812895,3069.05999839894
"N1742","MONTHLY","MICRO","medianPertBEAT",3200.73162869491,2758.97313950509,2999.43827087657,2490.72890030783,2269.92617814831,3091.62882635582,2383.18482611144,2797.27354684039,3402.32863385983,3387.30354647087,3272.56189335089,2436.88973581691,3132.19655530691,2751.77783617257,2905.50253557124,2447.31817302823,2299.62969846307,2999.74764084984
