"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1072","QUARTERLY","MACRO","Auto.Arima",6167.16361032587,6184.69379963782,6204.80770326918,6217.66670199986,6229.20884051925,6237.63175190873,6244.58319682152,6249.90899463362
"N1072","QUARTERLY","MACRO","BSTS",6153.2776677584,6136.70405419026,6137.9252018887,6146.18305699483,6146.29999550901,6132.8023659338,6136.25655811732,6128.29450964033
"N1072","QUARTERLY","MACRO","ETS",6148.52503843704,6148.52503843704,6148.52503843704,6148.52503843704,6148.52503843704,6148.52503843704,6148.52503843704,6148.52503843704
"N1072","QUARTERLY","MACRO","THETA",6152.79690318178,6152.75348437836,6152.71006557494,6152.66664677152,6152.62322796811,6152.57980916469,6152.53639036127,6152.49297155785
"N1072","QUARTERLY","MACRO","BEA",6156.3221055071,6156.64096408837,6163.75264786498,6170.79159914391,6174.6779581551,6172.98638542652,6176.45493112529,6175.57618090366
"N1072","QUARTERLY","MACRO","EAT",6156.16185064823,6161.99077415108,6168.68093576039,6172.95279573614,6176.78570230813,6179.57886650349,6181.88154187328,6183.64233487617
"N1072","QUARTERLY","MACRO","BAT",6157.74606042202,6158.05044606882,6165.14765691094,6172.1721352554,6176.04402133212,6174.33797566907,6177.79204843337,6176.89882527727
"N1072","QUARTERLY","MACRO","BET",6151.53320312574,6145.99419233522,6146.38676863356,6149.1249140678,6149.14942063805,6144.63573784517,6145.77266230521,6143.10417321174
"N1072","QUARTERLY","MACRO","BEAT",6155.44080492577,6155.66909416087,6160.99200229247,6166.26036105081,6169.16427560835,6167.88474136106,6170.47529593429,6169.80537856721
"N1072","QUARTERLY","MACRO","medianBEAT",6153.03728547009,6150.6392614077,6150.61755200599,6150.59584260428,6150.57413320257,6150.55242380086,6150.53071439915,6150.50900499744
"N1072","QUARTERLY","MACRO","meanBaggedBEAT",6171.96219515997,6166.56447378644,6161.7777760627,6154.96184657539,6149.01082760809,6143.03885593153,6136.87521906531,6129.97270705528
"N1072","QUARTERLY","MACRO","medianBaggedBEAT",6168.26488669479,6164.50595814688,6154.33621712477,6148.58860558648,6142.74579065168,6137.39603770133,6133.95127483556,6125.73392916107
"N1072","QUARTERLY","MACRO","meanPertBEAT",6136.50696119584,6138.88298844219,6139.18825695529,6139.95593968139,6135.80275808747,6132.65682638973,6127.85261845768,6122.93799495113
"N1072","QUARTERLY","MACRO","medianPertBEAT",6151.12621057275,6153.87631997705,6154.31583070775,6153.65468246484,6151.66539468579,6150.88790763647,6146.86091933399,6140.10637106041
