"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1172","QUARTERLY","MACRO","Auto.Arima",3927.20000000002,4143.80000000002,4361.40000000002,4314.60000000002,4099.00000000005,4315.60000000004,4533.20000000005,4486.40000000005
"N1172","QUARTERLY","MACRO","BSTS",3941.13298442972,4143.16817555314,4325.46090782955,4331.840351915,4116.27591543956,4318.49103982181,4499.7990087683,4504.43144853059
"N1172","QUARTERLY","MACRO","ETS",3932.57596132619,4134.25841270494,4315.59100762074,4335.77756136404,4102.64612227843,4304.32857365718,4485.66116857298,4505.84772231628
"N1172","QUARTERLY","MACRO","THETA",4167.04706128943,4191.28676717178,4215.52647305413,4239.76617893648,4264.00588481884,4288.24559070119,4312.48529658354,4336.7250024659
"N1172","QUARTERLY","MACRO","BEA",3933.63631525198,4140.4088627527,4334.15063848344,4327.40597109302,4105.97401257268,4312.80653782635,4506.22005911378,4498.89305694897
"N1172","QUARTERLY","MACRO","EAT",4008.94100753855,4156.44839329225,4297.50582689163,4296.71458010018,4155.2173356991,4302.7247214528,4443.78215505219,4442.99090826074
"N1172","QUARTERLY","MACRO","BAT",4011.79334857306,4159.41831424165,4300.7957936279,4295.4021769505,4159.76060008615,4307.44554350768,4448.49476845063,4442.51881699885
"N1172","QUARTERLY","MACRO","BET",4013.58533568178,4156.23778514329,4285.52612950147,4302.46136407184,4160.97597417894,4303.68840139339,4432.64849130827,4449.00139110426
"N1172","QUARTERLY","MACRO","BEAT",3991.98900176134,4153.12833885747,4304.49459712611,4305.49602305389,4145.48198063422,4306.66630104506,4457.78636848122,4458.3510433282
"N1172","QUARTERLY","MACRO","medianBEAT",3936.85447287795,4143.48408777658,4320.52595772515,4323.22017595751,4109.461018859,4309.96428682861,4492.73008867064,4495.41572426532
"N1172","QUARTERLY","MACRO","meanBaggedBEAT",3985.60239764719,4150.80315132542,4307.16845989051,4322.54838178291,4137.95315511997,4303.56299609609,4459.58897109693,4476.36051990674
"N1172","QUARTERLY","MACRO","medianBaggedBEAT",3986.3536475419,4152.7333919923,4308.14649636536,4322.85142954731,4138.235855532,4305.54101185991,4460.9707288628,4476.55590639879
"N1172","QUARTERLY","MACRO","meanPertBEAT",3987.14269674866,4151.49828778963,4309.51585746351,4318.4512721383,4139.59503285195,4304.02321484817,4462.7797325263,4472.42811295024
"N1172","QUARTERLY","MACRO","medianPertBEAT",3990.03605169949,4151.57295087257,4308.05140161135,4319.1923753407,4146.04976972806,4305.40866305826,4462.93208734944,4474.21431343475
