"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1083","QUARTERLY","MACRO","Auto.Arima",3912.19088813367,4160.91891677807,4286.87615525535,4654.40353920803,4024.628768208,4273.3567968524,4399.31403532968,4766.84141928236
"N1083","QUARTERLY","MACRO","BSTS",3917.11349034631,4161.40190169988,4286.79755638491,4655.66260562902,4028.09612771267,4276.33204691802,4398.01531707793,4766.24654765739
"N1083","QUARTERLY","MACRO","ETS",3909.27985234935,4150.80938975334,4259.57762063253,4628.71950255191,3996.96557148768,4238.49510889167,4347.26333977085,4716.40522169023
"N1083","QUARTERLY","MACRO","THETA",3801.3182724021,4069.40642177369,4175.76234989085,4595.24346134875,3841.75127549159,4112.57616974693,4219.94318873737,4643.73427635187
"N1083","QUARTERLY","MACRO","BEA",3912.86141027644,4157.71006941043,4277.75044409093,4646.26188246299,4016.56348913612,4262.72798422069,4381.53089739282,4749.83106287666
"N1083","QUARTERLY","MACRO","EAT",3874.26300429504,4127.04490943503,4240.73870859291,4626.1221677029,3954.44853839575,4208.14269183033,4322.1735212793,4708.99363910815
"N1083","QUARTERLY","MACRO","BAT",3876.87421696069,4130.57574675054,4249.81202051037,4635.10320206193,3964.82539047075,4220.75500450578,4339.09084704833,4725.60741443054
"N1083","QUARTERLY","MACRO","BET",3875.90387169926,4127.20590440897,4240.71250896943,4626.54185650989,3955.60432489731,4209.1344418522,4321.74061519538,4708.7953485665
"N1083","QUARTERLY","MACRO","BEAT",3884.97562580786,4135.63415750124,4252.25342054091,4633.50727718443,3972.86043572498,4225.19003060225,4341.13397022896,4723.30686624546
"N1083","QUARTERLY","MACRO","medianBEAT",3910.73537024151,4155.86415326571,4273.18758850872,4641.56152087997,4010.79716984784,4255.92595287203,4372.63932842439,4741.32588467381
"N1083","QUARTERLY","MACRO","meanBaggedBEAT",3925.92846020176,4196.03426001738,4229.20567921659,4610.60674661485,4024.23705594892,4295.17290956869,4326.8624629009,4712.73783821451
"N1083","QUARTERLY","MACRO","medianBaggedBEAT",3922.87501360578,4197.84513603822,4233.4701949917,4614.3520261183,4025.1322802466,4294.39497796192,4326.3436559862,4715.17226091503
"N1083","QUARTERLY","MACRO","meanPertBEAT",3926.05490127149,4200.24051812335,4226.37594565454,4618.75662193138,4027.80170917324,4301.10369738682,4326.95235624067,4719.50745244185
"N1083","QUARTERLY","MACRO","medianPertBEAT",3921.77293319837,4201.10315122772,4221.16890447214,4607.24082095017,4020.92683240627,4299.58879093982,4317.95257443991,4710.63904160892
