"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0771","QUARTERLY","MICRO","Auto.Arima",4892.1382890586,5075.68111162207,6396.93502094421,5068.48908813031,4999.14476976541,5232.95414621493,6554.20805553706,5225.76212272316
"N0771","QUARTERLY","MICRO","BSTS",4883.31843351026,5087.56664682681,6357.35139961643,5077.64794077233,5044.59994541373,5251.28324350829,6511.06015950928,5230.44081711289
"N0771","QUARTERLY","MICRO","ETS",4847.60244328169,5048.55999992023,6519.21158616617,5008.51628573499,4992.04573425852,5197.87888603687,6710.61200397781,5154.49209044236
"N0771","QUARTERLY","MICRO","THETA",4891.7387046761,5103.14600123092,6560.06690767513,5004.81867226732,4963.54026877243,5177.77676858871,6655.65487952587,5077.48013784984
"N0771","QUARTERLY","MICRO","BEA",4874.35305528351,5070.60258612304,6424.4993355756,5051.55110487921,5011.93014981255,5227.37209192003,6591.96007300805,5203.5650100928
"N0771","QUARTERLY","MICRO","EAT",4877.15981233879,5075.79570425774,6492.07117159517,5027.27468204421,4984.91025759879,5202.8699336135,6640.15831301358,5152.57811700512
"N0771","QUARTERLY","MICRO","BAT",4889.06514241499,5088.79791989327,6438.11777607859,5050.31856705665,5002.42832798385,5220.67138610398,6573.64103152407,5177.89435922863
"N0771","QUARTERLY","MICRO","BET",4874.21986048935,5079.75754932599,6478.87663115258,5030.32763292488,5000.06198281489,5208.97963271129,6625.77568100432,5154.1376818017
"N0771","QUARTERLY","MICRO","BEAT",4878.69946763166,5078.73843990001,6458.39122860048,5039.86799672624,4999.83267955252,5214.9732610872,6607.88377463751,5172.04379203206
"N0771","QUARTERLY","MICRO","medianBEAT",4887.52856909318,5081.62387922444,6458.07330355519,5038.50268693265,4995.59525201197,5215.4165161259,6604.93146753147,5190.12710658276
"N0771","QUARTERLY","MICRO","meanBaggedBEAT",4865.19439372477,5049.13060064819,6452.56116071827,5024.5539369836,4995.27836923919,5185.44917871478,6602.23999790289,5160.48997486774
"N0771","QUARTERLY","MICRO","medianBaggedBEAT",4864.39894760342,5044.04521985121,6452.52820155983,5022.55558078448,4995.88969027635,5188.72446167833,6602.99525011752,5166.59042444871
"N0771","QUARTERLY","MICRO","meanPertBEAT",4812.18455492998,5023.23946764387,6404.59093471279,5001.78178839657,4940.27362536096,5154.10712738062,6552.04827236581,5131.67735517056
"N0771","QUARTERLY","MICRO","medianPertBEAT",4826.41776423961,5026.82183388025,6398.67983016169,5006.17255395879,4959.03577872602,5158.69344359631,6544.15039694443,5136.12499897393
