"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0275","YEARLY","MACRO","Auto.Arima",5494.09599999247,5607.37318021636,5720.65036044025,5833.92754066413,5947.20472088802,6060.4819011119
"N0275","YEARLY","MACRO","BSTS",5548.22827119691,5805.28172811413,6056.31713019496,6303.00534568383,6550.48363507346,6797.09917679638
"N0275","YEARLY","MACRO","ETS",5404.35793329788,5487.7396640485,5571.12139479912,5654.50312554974,5737.88485630036,5821.26658705098
"N0275","YEARLY","MACRO","THETA",5364.82828142365,5408.68428632561,5452.54029122757,5496.39629612953,5540.25230103149,5584.10830593345
"N0275","YEARLY","MACRO","BEA",5482.22740149576,5633.46485745967,5782.69629514477,5930.47867063257,6078.52440408728,6226.28255498642
"N0275","YEARLY","MACRO","EAT",5421.09407157134,5501.26571019682,5581.43734882231,5661.6089874478,5741.78062607329,5821.95226469878
"N0275","YEARLY","MACRO","BAT",5469.05085087101,5607.11306488537,5743.16926062092,5877.77639415916,6012.64688566432,6147.22979461391
"N0275","YEARLY","MACRO","BET",5439.13816197282,5567.23522616275,5693.32627207388,5817.9682557877,5942.87359746844,6067.4913565936
"N0275","YEARLY","MACRO","BEAT",5452.87762147773,5577.26971467615,5700.15729416547,5821.95807700681,5943.95637832333,6065.73899272318
"N0275","YEARLY","MACRO","medianBEAT",5449.22696664518,5547.55642213243,5645.88587761968,5744.21533310694,5842.54478859419,5940.87424408144
"N0275","YEARLY","MACRO","meanBaggedBEAT",5347.23498810003,5449.38731295733,5555.13902672535,5656.36208012689,5763.5455436061,5872.24986566585
"N0275","YEARLY","MACRO","medianBaggedBEAT",5329.51832350326,5427.75890844588,5526.2272648394,5624.67469056522,5722.47822655595,5821.12709212381
"N0275","YEARLY","MACRO","meanPertBEAT",5366.60776238364,5475.62217236832,5581.72276673827,5684.58016718751,5786.36080058292,5897.29019096645
"N0275","YEARLY","MACRO","medianPertBEAT",5348.42193125667,5456.46953985057,5557.05288051113,5652.35921536045,5756.65289644337,5864.21701363459
