"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2216","MONTHLY","MACRO","Auto.Arima",7441.83042625808,7470.31303903213,7498.79565180617,7527.27826458022,7555.76087735427,7584.24349012831,7612.72610290236,7641.2087156764,7669.69132845045,7698.17394122449,7726.65655399854,7755.13916677258,7783.62177954663,7812.10439232067,7840.58700509472,7869.06961786876,7897.55223064281,7926.03484341685
"N2216","MONTHLY","MACRO","BSTS",7456.30360707663,7449.03494059212,7465.21983002293,7568.34155088061,7580.69724501144,7635.65245309467,7655.8805717225,7701.06471820988,7725.2537234099,7737.9511807141,7785.66041078751,7818.18620502054,7857.14168057423,7851.13665397022,7864.92144719413,7975.70027208687,7984.2980007571,8040.52373699745
"N2216","MONTHLY","MACRO","ETS",7441.68462488842,7470.05819237422,7498.43175986002,7526.80532734583,7555.17889483163,7583.55246231744,7611.92602980324,7640.29959728904,7668.67316477485,7697.04673226065,7725.42029974645,7753.79386723226,7782.16743471806,7810.54100220386,7838.91456968967,7867.28813717547,7895.66170466127,7924.03527214708
"N2216","MONTHLY","MACRO","THETA",7423.62410972153,7437.24765636944,7450.87120301735,7464.49474966527,7478.11829631318,7491.74184296109,7505.36538960901,7518.98893625692,7532.61248290484,7546.23602955275,7559.85957620066,7573.48312284858,7587.10666949649,7600.7302161444,7614.35376279232,7627.97730944023,7641.60085608815,7655.22440273606
"N2216","MONTHLY","MACRO","BEA",7446.60621940771,7463.13539066616,7487.48241389638,7540.80838093555,7563.87900573245,7601.14946851347,7626.84423480937,7660.85767705844,7687.8727388784,7711.05728473308,7745.91242151083,7775.70641300846,7807.64363161297,7824.59401616492,7848.14100732617,7904.01934237704,7925.83731202039,7963.53128418713
"N2216","MONTHLY","MACRO","EAT",7435.71305362268,7459.20629592526,7482.69953822785,7506.19278053044,7529.68602283303,7553.17926513561,7576.6725074382,7600.16574974079,7623.65899204338,7647.15223434596,7670.64547664855,7694.13871895114,7717.63196125373,7741.12520355631,7764.6184458589,7788.11168816149,7811.60493046408,7835.09817276666
"N2216","MONTHLY","MACRO","BAT",7440.58604768541,7452.19854533123,7471.62889494882,7520.03818837537,7538.19213955963,7570.54592872802,7591.32402141129,7620.42079004773,7642.51917825506,7660.78705049711,7690.72551366224,7715.60283154723,7742.62337653912,7754.65708747843,7773.28740502705,7824.24906646529,7841.15036249602,7873.92766105012
"N2216","MONTHLY","MACRO","BET",7440.53744722886,7452.11359644526,7471.50759763344,7519.88054263057,7537.99814538542,7570.3155861244,7591.05733037825,7620.11775058528,7642.17979036319,7660.41131417583,7690.31342891154,7715.15439836712,7742.13859492959,7754.1359574395,7772.72992655871,7823.65523956752,7840.52018716884,7873.26113729353
"N2216","MONTHLY","MACRO","BEAT",7440.86069198616,7456.66345709198,7478.32961117662,7521.72997311798,7542.43882837763,7573.79756212538,7596.47452350928,7625.39049185806,7649.05767488501,7669.851970938,7699.39921018329,7725.15059046849,7752.50939108385,7768.62806615979,7789.69419619271,7835.00883414283,7854.77819803733,7886.45456382436
"N2216","MONTHLY","MACRO","medianBEAT",7441.75752557325,7459.54656648317,7481.82579494148,7527.04179596302,7555.46988609295,7583.89797622287,7612.3260663528,7640.75415648272,7669.18224661265,7697.61033674257,7726.03842687249,7754.46651700242,7782.89460713234,7811.32269726227,7839.75078739219,7868.17887752212,7896.60696765204,7925.03505778197
"N2216","MONTHLY","MACRO","meanBaggedBEAT",7498.04674118371,7519.79231785039,7550.73709224759,7597.44183767669,7625.72281402399,7658.67097897979,7689.20262892427,7722.21226374641,7754.10716894978,7782.85799845221,7814.63720974876,7848.63107531446,7879.19430522096,7901.62683621197,7932.70504796206,7975.88380388403,8004.06019970881,8036.36013333846
"N2216","MONTHLY","MACRO","medianBaggedBEAT",7500.98242170142,7519.5233653937,7551.21147144105,7596.91819119766,7624.93416917344,7659.64860316067,7686.32199455266,7720.06195201185,7750.6223361884,7769.54971899965,7803.96185954681,7833.0589423142,7865.8598420618,7875.09273223709,7895.70295936862,7955.8627472961,7982.36371314766,8015.43706568702
"N2216","MONTHLY","MACRO","meanPertBEAT",7478.18437646954,7511.28379391915,7541.80205721612,7578.18760095039,7609.6663714964,7644.35727202102,7677.19265759193,7710.43817325555,7743.58494265726,7776.76099867126,7810.43340801143,7843.09448867808,7876.57936231828,7908.69734902723,7941.59708304468,7975.11450433455,8007.88217937018,8040.7236985393
"N2216","MONTHLY","MACRO","medianPertBEAT",7497.15718209333,7527.12787952319,7559.42903838765,7598.6389208904,7627.81937758437,7666.87931462847,7701.79617348732,7737.15094151615,7773.46884812783,7804.10971002355,7839.73068035675,7877.48967305491,7910.80142335488,7942.97075105681,7978.73028063338,8012.66937904984,8045.77670560898,8081.45297861817
