"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1668","MONTHLY","MICRO","Auto.Arima",4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686,4850.98039215686
"N1668","MONTHLY","MICRO","BSTS",3297.98392922381,3071.83994823702,2443.36551996493,3745.44263384456,2750.01235502633,5020.06495881588,2090.34824904148,3363.20919906118,3192.48289700474,2784.28788853878,3578.07773030886,3311.34984487073,2679.43494270352,2449.90233062049,1834.10502463136,3044.8231018228,2087.63942482884,4446.57912573283
"N1668","MONTHLY","MICRO","ETS",4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207,4851.89737089207
"N1668","MONTHLY","MICRO","THETA",4103.51528756062,4088.81845498143,4074.12162240225,4059.42478982306,4044.72795724387,4030.03112466469,4015.3342920855,4000.63745950632,3985.94062692713,3971.24379434795,3956.54696176876,3941.85012918958,3927.15329661039,3912.4564640312,3897.75963145202,3883.06279887283,3868.36596629365,3853.66913371446
"N1668","MONTHLY","MICRO","BEA",4333.62056409092,4258.23923709532,4048.74776100462,4482.77346563117,4150.96337269175,4907.64757395494,3931.07533736347,4355.36232070337,4298.45355335122,4162.38855052924,4426.9851644526,4338.07586930656,4127.43756858415,4050.92669788981,3845.66092922677,4249.23362162391,3930.17239595926,4716.48562959392
"N1668","MONTHLY","MICRO","EAT",4602.13101686985,4597.23207267679,4592.33312848373,4587.43418429067,4582.5352400976,4577.63629590454,4572.73735171148,4567.83840751842,4562.93946332536,4558.04051913229,4553.14157493923,4548.24263074617,4543.34368655311,4538.44474236005,4533.54579816699,4528.64685397392,4523.74790978086,4518.8489655878
"N1668","MONTHLY","MICRO","BAT",4084.1598696471,4003.87959845844,3789.48917817468,4218.61593860816,3881.90690147569,4633.69215854581,3652.22097776128,4071.60901690812,4009.80130536291,3868.83735834786,4128.53502807816,4034.72678873906,3819.18954382359,3737.77972893619,3527.61501608008,3926.28876428416,3602.32859442645,4383.74288386805
"N1668","MONTHLY","MICRO","BET",4084.4655292255,4004.18525803684,3789.79483775308,4218.92159818657,3882.21256105409,4633.99781812421,3652.52663733968,4071.91467648653,4010.10696494131,3869.14301792627,4128.84068765657,4035.03244831746,3819.495203402,3738.08538851459,3527.92067565848,3926.59442386257,3602.63425400485,4384.04854344646
"N1668","MONTHLY","MICRO","BEAT",4276.09424495834,4215.88404156685,4055.09122635403,4376.93629667914,4124.40451882979,4688.24346163238,3952.14007604398,4266.68110540411,4220.3253217452,4114.60236148392,4309.37561378164,4239.01943427731,4077.36650059071,4016.30913942516,3858.68560478308,4157.69091593614,3914.72078854286,4500.78150562406
"N1668","MONTHLY","MICRO","medianBEAT",4477.24783985874,4469.89942356915,4462.55100727955,4455.20259098996,4447.85417470037,4851.43888152447,4433.15734212118,4425.80892583159,4418.460509542,4411.1120932524,4403.76367696281,4396.41526067322,4389.06684438363,4381.71842809403,4374.37001180444,4367.02159551485,4359.67317922526,4648.77975894485
"N1668","MONTHLY","MICRO","meanBaggedBEAT",4398.53636095436,4458.46260007335,4383.55313494362,4430.85775564699,4359.30124691364,4390.27339982752,4342.29783045639,4397.14056322062,4324.04870001619,4356.13361772995,4301.04331459597,4344.53456644231,4276.81165548259,4314.10818971054,4241.51658795403,4298.80308022382,4233.83241485995,4284.04525257292
"N1668","MONTHLY","MICRO","medianBaggedBEAT",4440.91557372644,4451.85287666187,4385.10851254643,4427.63863706017,4372.97341953311,4397.22988635907,4363.73381713761,4386.21153717183,4340.36262430802,4356.02363440625,4317.70240004658,4339.22468410501,4309.4762702446,4298.36237039141,4264.6943449214,4286.39929516041,4253.09871095057,4265.17589120282
"N1668","MONTHLY","MICRO","meanPertBEAT",4096.98564416408,3935.12866054648,4015.48548906375,4006.09003372582,4061.83926650541,4258.48910111924,3958.79914818652,3942.67902108276,3965.94677314844,4004.64272945379,3915.86278502742,4011.89633587925,3952.70441616783,3866.25690126315,3854.68273899486,3814.18730531622,3857.11548692839,4012.64651367011
"N1668","MONTHLY","MICRO","medianPertBEAT",4139.90799005897,4107.37226871557,4050.20202649554,4147.94367893991,4168.14823391261,4212.38327424152,4057.20666166093,4022.63945764033,4103.74117864244,4215.29460335557,4090.78394974911,4180.24841164791,4159.49098878338,4094.08674431863,4034.57441277081,4059.13387531546,4042.29473761221,4111.71471324535
