"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0365","YEARLY","FINANCE","Auto.Arima",5476.51034846718,5476.51034846718,5476.51034846718,5476.51034846718,5476.51034846718,5476.51034846718
"N0365","YEARLY","FINANCE","BSTS",5330.31000546389,5342.14467115616,5384.6192111426,5390.27627604358,5417.98241454115,5427.34710842676
"N0365","YEARLY","FINANCE","ETS",5289.99050848661,5289.99050848661,5289.99050848661,5289.99050848661,5289.99050848661,5289.99050848661
"N0365","YEARLY","FINANCE","THETA",5362.58618583194,5435.17460046609,5507.76301510024,5580.35142973438,5652.93984436853,5725.52825900268
"N0365","YEARLY","FINANCE","BEA",5365.60362080589,5369.54850936998,5383.70668936546,5385.59237766579,5394.82775716498,5397.94932179352
"N0365","YEARLY","FINANCE","EAT",5376.36234759524,5400.55848580663,5424.75462401801,5448.95076222939,5473.14690044077,5497.34303865215
"N0365","YEARLY","FINANCE","BAT",5389.802179921,5417.94320669648,5456.29752490334,5482.37935141505,5515.81086912562,5543.12857196554
"N0365","YEARLY","FINANCE","BET",5327.62889992748,5355.76992670295,5394.12424490982,5420.20607142153,5453.63758913209,5480.95529197202
"N0365","YEARLY","FINANCE","BEAT",5364.84926206241,5385.95503214401,5414.72077079916,5434.28214068294,5459.35577896587,5479.84405609581
"N0365","YEARLY","FINANCE","medianBEAT",5346.44809564792,5388.65963581113,5430.56477980489,5433.39331225538,5447.24638150416,5451.92872844697
"N0365","YEARLY","FINANCE","meanBaggedBEAT",5177.51279801706,5125.86935051496,5087.9230514283,5070.50923210386,5060.00856385208,5056.2520433512
"N0365","YEARLY","FINANCE","medianBaggedBEAT",5104.24583437124,5096.18089134771,5062.82968317267,5021.44451599344,4985.31984718697,5037.5568920005
"N0365","YEARLY","FINANCE","meanPertBEAT",4879.42612100853,4716.2049165202,4564.83918789447,4422.17062703919,4280.22596512821,4131.89102310027
"N0365","YEARLY","FINANCE","medianPertBEAT",5000.61814413539,4854.62042311537,4735.57437972325,4573.27826488002,4426.80477280623,4336.82517850949
