"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0117","YEARLY","MICRO","Auto.Arima",9069.53846153755,9595.7769230751,10122.0153846127,10648.2538461502,11174.4923076878,11700.7307692253
"N0117","YEARLY","MICRO","BSTS",9293.22200130953,10359.4235457942,11372.1007270955,12418.7413929015,13413.667765395,14453.2227229783
"N0117","YEARLY","MICRO","ETS",8543.14853762753,8543.14853762753,8543.14853762753,8543.14853762753,8543.14853762753,8543.14853762753
"N0117","YEARLY","MICRO","THETA",8747.33082029305,8951.49213897437,9155.65345765569,9359.814776337,9563.97609501832,9768.13741369964
"N0117","YEARLY","MICRO","BEA",8968.63633349153,9499.44966883227,10012.4215497786,10536.7145922264,11043.7695369034,11565.7006766104
"N0117","YEARLY","MICRO","EAT",8786.67260648604,9030.13919989233,9273.60579329862,9517.07238670491,9760.5389801112,10004.0055735175
"N0117","YEARLY","MICRO","BAT",9036.69709438004,9635.56420261455,10216.5898564546,10808.9366717962,11384.045389367,11974.0303019677
"N0117","YEARLY","MICRO","BET",8861.23378641003,9284.68807413203,9690.30090745958,10107.2349022887,10506.930799347,10921.5028914351
"N0117","YEARLY","MICRO","BEAT",8913.30995519191,9362.46028636779,9798.22952674785,10242.4896382541,10673.8211764322,11116.3098608827
"N0117","YEARLY","MICRO","medianBEAT",8908.4346409153,9273.63453102473,9638.83442113417,10004.0343112436,10369.234201353,10734.4340914625
"N0117","YEARLY","MICRO","meanBaggedBEAT",8673.32735473853,9184.92823301323,9679.39443177618,10193.9532810216,10715.2551544497,11206.6882894053
"N0117","YEARLY","MICRO","medianBaggedBEAT",8827.21772851274,9466.23025537217,9983.60578935376,10517.6402251514,11105.065333395,11690.5831045467
"N0117","YEARLY","MICRO","meanPertBEAT",8814.48293942539,9326.62424187006,9825.22479132267,10328.5200441318,10848.7492608854,11402.4192166601
"N0117","YEARLY","MICRO","medianPertBEAT",8718.98210313953,9191.43877090342,9623.28220906888,10102.2854719332,10592.7526106297,11121.308981055
