"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0139","YEARLY","MICRO","Auto.Arima",3880,3880,3880,3880,3880,3880
"N0139","YEARLY","MICRO","BSTS",3881.01698341316,3912.816679873,3861.15220036019,3871.73415428924,3827.88996768831,3744.39192902642
"N0139","YEARLY","MICRO","ETS",3879.99429840427,3879.99429840427,3879.99429840427,3879.99429840427,3879.99429840427,3879.99429840427
"N0139","YEARLY","MICRO","THETA",3984.75532658261,4089.50587603316,4194.25642548371,4299.00697493426,4403.75752438481,4508.50807383536
"N0139","YEARLY","MICRO","BEA",3880.33709393914,3890.93699275909,3873.71549958815,3877.2428175645,3862.62808869753,3834.79540914356
"N0139","YEARLY","MICRO","EAT",3914.91654166229,3949.83339147914,3984.75024129599,4019.66709111284,4054.58394092969,4089.50079074654
"N0139","YEARLY","MICRO","BAT",3915.25743666526,3960.77418530205,3978.46954194797,4016.91370974117,4037.21583069104,4044.30000095393
"N0139","YEARLY","MICRO","BET",3915.25553613335,3960.77228477014,3978.46764141606,4016.91180920925,4037.21393015913,4044.29810042202
"N0139","YEARLY","MICRO","BEAT",3906.44165210001,3940.57921357761,3953.85073106204,3982.68385690694,3997.91044761935,4003.22357531651
"N0139","YEARLY","MICRO","medianBEAT",3880.50849170658,3896.4083399365,3879.99714920213,3879.99714920213,3879.99714920213,3879.99714920213
"N0139","YEARLY","MICRO","meanBaggedBEAT",3893.20249338375,4081.11299550674,4151.31568842771,4120.00049349254,3978.53359132866,3987.18637758121
"N0139","YEARLY","MICRO","medianBaggedBEAT",3933.44382677558,4211.59422515269,4246.51404592918,4192.83329450942,4048.15995345087,4157.65970863338
"N0139","YEARLY","MICRO","meanPertBEAT",3888.88983723055,3994.52310249993,4126.23153782516,4200.17763463491,4223.06170000244,4221.54913539665
"N0139","YEARLY","MICRO","medianPertBEAT",3923.36256127048,3961.91255927263,4161.72441029318,4336.61940561727,4393.7875885927,4372.15132223241
