"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0267","YEARLY","MACRO","Auto.Arima",5319.66704922917,5454.04348321105,5580.26916631849,5701.67746175859,5820.23850738147,5937.11672569599
"N0267","YEARLY","MACRO","BSTS",5308.39187983621,5445.13005212089,5582.9950211177,5722.86317379082,5868.57739314265,6011.40291584201
"N0267","YEARLY","MACRO","ETS",5263.50031548175,5355.50980408072,5447.51929267968,5539.52878127865,5631.53826987762,5723.54775847658
"N0267","YEARLY","MACRO","THETA",5219.17021584597,5266.85281388519,5314.5354119244,5362.21800996362,5409.90060800283,5457.58320604205
"N0267","YEARLY","MACRO","BEA",5297.18641484904,5418.22777980422,5536.92782670529,5654.68980560935,5773.45139013391,5890.68913333819
"N0267","YEARLY","MACRO","EAT",5267.44586018563,5358.80203372565,5447.44129030753,5534.47475100029,5620.55912842064,5706.08256340487
"N0267","YEARLY","MACRO","BAT",5282.40971497045,5388.67544973904,5492.59986645353,5595.58621517101,5699.57216950899,5802.03428252668
"N0267","YEARLY","MACRO","BET",5263.68747038798,5355.83089002893,5448.34990857393,5541.53665501103,5636.67209034103,5730.84462678688
"N0267","YEARLY","MACRO","BEAT",5277.68236509828,5380.38403832446,5481.32972301007,5581.57185669792,5682.56369460114,5782.41265151416
"N0267","YEARLY","MACRO","medianBEAT",5285.94609765898,5400.3199281008,5513.89422949909,5620.60312151862,5725.88838862955,5830.33224208628
"N0267","YEARLY","MACRO","meanBaggedBEAT",5232.42666707881,5318.56887528166,5411.43230264058,5505.46364666116,5596.36800880875,5680.099763005
"N0267","YEARLY","MACRO","medianBaggedBEAT",5231.31162249576,5308.34529981708,5385.02798073351,5470.57232932716,5562.17799898088,5646.58219525611
"N0267","YEARLY","MACRO","meanPertBEAT",5227.54850699448,5311.86220124705,5401.33925996913,5486.63130400269,5571.26038639748,5651.71011804378
"N0267","YEARLY","MACRO","medianPertBEAT",5234.72864706004,5314.25678380874,5396.33289468251,5480.86407407642,5564.81056863931,5649.26364747896
