"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0054","YEARLY","MICRO","Auto.Arima",6299.7,6299.7,6299.7,6299.7,6299.7,6299.7
"N0054","YEARLY","MICRO","BSTS",6384.82049669955,6610.72447196232,6894.36905967758,7187.678077278,7388.64630358581,7656.43091200552
"N0054","YEARLY","MICRO","ETS",6245.07769309835,6245.07769309835,6245.07769309835,6245.07769309835,6245.07769309835,6245.07769309835
"N0054","YEARLY","MICRO","THETA",6096.31144974604,6176.94430688889,6257.57716403175,6338.21002117461,6418.84287831747,6499.47573546032
"N0054","YEARLY","MICRO","BEA",6309.86606326597,6385.16738835356,6479.71558425865,6577.48525679212,6644.47466556139,6733.73620170129
"N0054","YEARLY","MICRO","EAT",6213.69638094813,6240.57399999575,6267.45161904337,6294.32923809099,6321.20685713861,6348.08447618623
"N0054","YEARLY","MICRO","BAT",6260.27731548186,6362.45625961707,6483.88207456978,6608.52936615087,6702.39639396776,6818.53554915528
"N0054","YEARLY","MICRO","BET",6242.06987984798,6344.24882398319,6465.6746389359,6590.32193051699,6684.18895833388,6800.3281135214
"N0054","YEARLY","MICRO","BEAT",6256.47740988599,6333.11161798739,6424.18097920192,6517.66644788774,6588.06671875041,6675.17108514105
"N0054","YEARLY","MICRO","medianBEAT",6272.38884654918,6272.38884654918,6278.63858201588,6318.9550105873,6359.27143915873,6399.58786773016
"N0054","YEARLY","MICRO","meanBaggedBEAT",5992.28166482697,6088.26264713597,6166.73685939408,6220.72528637063,6297.52074488771,6358.76847680745
"N0054","YEARLY","MICRO","medianBaggedBEAT",6123.48643789236,6212.48117295602,6302.04350322635,6364.77928639595,6451.44556756587,6508.52853752819
"N0054","YEARLY","MICRO","meanPertBEAT",5922.84867880685,5991.15742296864,6046.69038312392,6108.23468294104,6197.42812787882,6271.04308673966
"N0054","YEARLY","MICRO","medianPertBEAT",5711.34678669916,5762.92896986161,5819.30388426756,5879.16647285569,5942.72950467865,5999.03485153324
