"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1434","MONTHLY","MICRO","Auto.Arima",2542.52842473709,3244.9278784971,3038.9127673967,2856.39969205241,3200.15391562553,2900.86714992677,3048.63684183341,3054.73984215381,2957.27515010094,3069.98599825809,2994.81334002665,3015.83772901978,3036.59395005767,2998.96800737436,3031.25130272139,3015.64498666098,3014.58859251635,3025.3740771153
"N1434","MONTHLY","MICRO","BSTS",1985.1458622052,2304.78771162553,2825.99917530332,2665.59911026119,2704.12823594283,1782.89212558463,2124.02241741627,1756.16270305096,2283.38545469059,1870.82036786576,1469.36102309436,2470.34282071497,1587.77665625909,1919.82696255549,2475.77514175114,2213.7372781905,2317.94771706816,1278.27784440297
"N1434","MONTHLY","MICRO","ETS",2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036,2708.6845871036
"N1434","MONTHLY","MICRO","THETA",2552.6384565613,2513.28913529433,2473.93981402736,2434.59049276039,2395.24117149343,2355.89185022646,2316.54252895949,2277.19320769252,2237.84388642555,2198.49456515858,2159.14524389162,2119.79592262465,2080.44660135768,2041.09728009071,2001.74795882374,1962.39863755677,1923.04931628981,1883.69999502284
"N1434","MONTHLY","MICRO","BEA",2412.11962468196,2752.80005907541,2857.86550993454,2743.56112980573,2870.98891289065,2464.147954205,2627.11461545109,2506.52904410279,2649.78173063171,2549.83031774248,2390.9529834082,2731.62171227945,2444.35173114012,2542.49318567782,2738.57034385871,2646.02228398503,2680.4069655627,2337.44550287395
"N1434","MONTHLY","MICRO","EAT",2601.28382280066,2822.30053363168,2740.51238950922,2666.55825730547,2768.02655807419,2655.14786241894,2691.2879859655,2680.20587898331,2634.6012078767,2659.05505017343,2620.88105700729,2614.77274624934,2608.57504617298,2582.91662485622,2580.56128288291,2562.24273710712,2548.77416530325,2539.25288641391
"N1434","MONTHLY","MICRO","BAT",2360.10424783453,2687.66824180565,2779.61725224246,2652.19643169133,2766.50777435393,2346.55037524595,2496.40059606972,2362.6985842991,2492.8348304057,2379.76697709415,2207.77320233754,2535.32549078647,2234.93906922481,2319.96408334019,2502.92480109876,2397.26030080275,2418.52854195811,2062.45063884703
"N1434","MONTHLY","MICRO","BET",2415.48963529003,2508.92047800782,2669.54119214476,2602.95806337506,2602.68466484662,2282.48952097156,2383.08317782645,2247.34683261569,2409.97130940658,2259.33317337598,2112.39695136319,2432.94111014774,2125.63594824012,2223.20294324993,2395.40256255949,2294.94016761696,2316.56054015386,1956.8874755098
"N1434","MONTHLY","MICRO","BEAT",2447.2493326518,2692.92232813014,2761.88408595774,2666.3184705444,2752.05197754135,2437.08392821036,2549.47159382819,2449.19508500022,2546.79726958017,2461.99637959651,2333.00104852906,2578.66526486575,2353.37544869451,2417.14420928104,2554.36474759997,2475.11637237796,2491.06755324448,2224.00912591117
"N1434","MONTHLY","MICRO","medianBEAT",2547.58344064919,2610.98686119897,2767.34188120346,2687.14184868239,2706.40641152322,2532.28821866503,2512.61355803154,2492.93889739806,2496.0350208971,2453.58957613109,2433.91491549761,2589.51370390928,2394.56559423064,2374.89093359716,2592.22986442737,2461.21093264705,2513.31615208588,2296.19229106322
"N1434","MONTHLY","MICRO","meanBaggedBEAT",2374.97066050245,2282.57702200273,2360.75334028104,2376.24091739004,2289.10948436137,2161.24132778124,2147.60198795276,2121.65823006768,2226.62894983545,1995.0722269955,2027.5843209719,2074.42673973767,1938.56228564035,1883.00878672834,1926.34472416189,1931.1493690557,1866.48401486145,1745.23899465499
"N1434","MONTHLY","MICRO","medianBaggedBEAT",2360.18956131318,2267.17825745111,2376.83189392479,2301.41530745194,2209.89641604593,2110.35198182647,2160.82655247613,2079.99846953002,2163.16617907628,2014.85964888344,2010.9951926068,2055.76149470948,1909.6182290647,1854.49587812629,1936.27935322473,1866.51142238711,1796.76513320609,1694.43490876044
"N1434","MONTHLY","MICRO","meanPertBEAT",2424.12704722626,2439.78397341164,2445.54145626707,2389.220142411,2364.26994433573,2257.90015239288,2270.0022768977,2210.61846958458,2220.66474938403,2142.56157706814,2135.72987126928,2152.80223008568,2066.80359369277,2067.87732969315,2063.72196130176,2021.37167423046,1985.58507184519,1923.13725942604
"N1434","MONTHLY","MICRO","medianPertBEAT",2395.6621355343,2463.52336415945,2447.47158460199,2437.19226887537,2404.12332805769,2206.13817658086,2290.78534728488,2162.8281449793,2214.58039948881,2120.2467088069,2138.70936420583,2212.28845666793,2069.64490119187,2171.26908913535,2121.09381862422,2154.83996800908,2027.55971888816,1889.40192676075
