"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0317","YEARLY","MACRO","Auto.Arima",5389.46875000003,5541.93750000006,5694.40625000009,5846.87500000013,5999.34375000016,6151.81250000019
"N0317","YEARLY","MACRO","BSTS",5369.80351829972,5531.4424288996,5690.68392544805,5859.64014660459,6020.18667931221,6184.2159955099
"N0317","YEARLY","MACRO","ETS",5393.55812890102,5559.24784697125,5724.93756504147,5890.6272831117,6056.31700118192,6222.00671925215
"N0317","YEARLY","MACRO","THETA",5304.86481403032,5372.7465542264,5440.62829442248,5508.51003461856,5576.39177481464,5644.27351501072
"N0317","YEARLY","MACRO","BEA",5384.27679906692,5544.20925862364,5703.3425801632,5865.71414323881,6025.28247683143,6186.01173825408
"N0317","YEARLY","MACRO","EAT",5362.63056431046,5491.31063373257,5619.99070315468,5748.67077257679,5877.35084199891,6006.03091142102
"N0317","YEARLY","MACRO","BAT",5354.71236077669,5482.04216104202,5608.57282329021,5738.34172707443,5865.30740137567,5993.43400350694
"N0317","YEARLY","MACRO","BET",5356.07548707702,5487.81227669908,5618.749928304,5752.92582144495,5884.29848510292,6016.83207659092
"N0317","YEARLY","MACRO","BEAT",5364.42380280777,5501.34358252433,5637.66400872802,5776.41311608374,5913.05980132723,6050.57718244324
"N0317","YEARLY","MACRO","medianBEAT",5379.63613414987,5536.68996444983,5692.54508772407,5853.25757330236,6009.76521465618,6168.01424775505
"N0317","YEARLY","MACRO","meanBaggedBEAT",5428.35165482575,5580.07567768605,5733.87814899223,5886.15171145538,6038.76614445812,6190.7646225872
"N0317","YEARLY","MACRO","medianBaggedBEAT",5407.5349765918,5558.16241785151,5713.55816749146,5868.22208318336,6022.40368255289,6175.79484039615
"N0317","YEARLY","MACRO","meanPertBEAT",5287.78168404486,5421.78738587013,5559.53277522592,5682.6330859208,5812.15813347803,5942.47231754929
"N0317","YEARLY","MACRO","medianPertBEAT",5288.97772988186,5435.06127937183,5572.50488445975,5682.0423790472,5810.41931184301,5940.72202529858
