"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0330","YEARLY","MACRO","Auto.Arima",5498.34375,5653.1875,5808.03125,5962.875,6117.71875,6272.5625
"N0330","YEARLY","MACRO","BSTS",5524.94415421708,5730.72698723311,5949.54585781954,6174.20400509792,6390.14117785439,6593.61773898142
"N0330","YEARLY","MACRO","ETS",5507.18874360251,5670.98114648941,5834.7735493763,5998.56595226319,6162.35835515008,6326.15075803698
"N0330","YEARLY","MACRO","THETA",5406.40147578132,5469.33101009505,5532.26054440877,5595.1900787225,5658.11961303622,5721.04914734995
"N0330","YEARLY","MACRO","BEA",5510.15888260653,5684.96521124084,5864.11688573195,6045.21498578704,6223.40609433482,6397.4436656728
"N0330","YEARLY","MACRO","EAT",5470.64465646128,5597.83321886148,5725.02178126169,5852.2103436619,5979.3989060621,6106.58746846231
"N0330","YEARLY","MACRO","BAT",5476.56312666613,5617.74849910939,5763.27921740944,5910.75636127347,6055.3265136302,6195.74312877712
"N0330","YEARLY","MACRO","BET",5479.51145786697,5623.67971460585,5772.19331720154,5922.6533453612,6070.20638201356,6213.60588145612
"N0330","YEARLY","MACRO","BEAT",5484.21953090023,5631.05666095439,5781.15280040115,5932.7087590209,6082.08447401017,6228.34503609209
"N0330","YEARLY","MACRO","medianBEAT",5502.76624680126,5662.0843232447,5821.40239968815,5980.7204761316,6140.03855257504,6299.35662901849
"N0330","YEARLY","MACRO","meanBaggedBEAT",5451.05064357581,5587.10793011711,5723.58402274367,5868.33148512048,6017.55879554286,6163.84143310099
"N0330","YEARLY","MACRO","medianBaggedBEAT",5437.65614233009,5563.8597242088,5684.63584325641,5832.31336357846,5985.93485482086,6119.87313562176
"N0330","YEARLY","MACRO","meanPertBEAT",5459.48767143337,5607.33952379634,5755.12942851436,5904.88655540918,6058.69489278013,6212.00240151405
"N0330","YEARLY","MACRO","medianPertBEAT",5454.59489570797,5598.16670957052,5746.10509567307,5864.82226286439,6003.86829993506,6156.52708342527
