"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0516","YEARLY","DEMOGRAPHIC","Auto.Arima",6176.53266349463,6111.00993578695,6001.78873926564,5922.90463138671,5822.95939774567,5737.63557433936
"N0516","YEARLY","DEMOGRAPHIC","BSTS",6261.84645849216,6202.87849349663,6144.08551863228,6091.46823896497,6037.70895382706,5980.52659923029
"N0516","YEARLY","DEMOGRAPHIC","ETS",6196.33911586987,6098.71037730142,6001.08163873297,5903.45290016452,5805.82416159607,5708.19542302762
"N0516","YEARLY","DEMOGRAPHIC","THETA",6387.35465004804,6469.69728162699,6552.03991320593,6634.38254478488,6716.72517636383,6799.06780794278
"N0516","YEARLY","DEMOGRAPHIC","BEA",6211.57274595222,6137.53293552833,6048.98529887696,5972.60859017207,5888.83083772293,5808.78586553242
"N0516","YEARLY","DEMOGRAPHIC","EAT",6253.40880980418,6226.47253157178,6184.97009706818,6153.58002544537,6115.16957856852,6081.63293510325
"N0516","YEARLY","DEMOGRAPHIC","BAT",6275.24459067828,6261.19523697019,6232.63805703462,6216.25180504552,6192.46450931219,6172.40999383747
"N0516","YEARLY","DEMOGRAPHIC","BET",6281.84674147002,6257.09538414168,6232.40235685706,6209.76789463812,6186.75276392899,6162.5966100669
"N0516","YEARLY","DEMOGRAPHIC","BEAT",6255.51822197617,6220.574022053,6174.74895245921,6138.05207882527,6095.80442238316,6056.35635113501
"N0516","YEARLY","DEMOGRAPHIC","medianBEAT",6229.09278718102,6156.94421464179,6072.93712894896,6007.18643517584,5930.33417578636,5859.08108678482
"N0516","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",6356.44546572604,6352.24640880442,6347.62849147078,6343.54803729738,6336.07114555982,6327.34842245772
"N0516","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",6346.01515095635,6350.59688780438,6333.68931093254,6333.23953607804,6318.32591226837,6315.12481204674
"N0516","YEARLY","DEMOGRAPHIC","meanPertBEAT",6275.26871474691,6247.90855665271,6221.22688439927,6195.30297411005,6168.67008602274,6142.42680586424
"N0516","YEARLY","DEMOGRAPHIC","medianPertBEAT",6272.23005374338,6243.34783103956,6210.7415331217,6164.38720312368,6121.41000041187,6075.99230183356
