"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2824","MONTHLY","OTHER","Auto.Arima",5420.45411695749,5407.10823391499,5393.76235087248,5380.41646782998,5367.07058478747,5353.72470174497,5340.37881870246,5327.03293565996,5313.68705261745,5300.34116957495,5286.99528653244,5273.64940348994,5260.30352044743,5246.95763740493,5233.61175436242,5220.26587131992,5206.91998827741,5193.57410523491
"N2824","MONTHLY","OTHER","BSTS",5427.14881168773,5423.19524451424,5408.17891310425,5405.66541546476,5355.37455287863,5341.25087391796,5330.8366566088,5307.57803202831,5292.6871795528,5244.19597845444,5278.12602475395,5269.06861792269,5269.38176758219,5263.70632475394,5250.21485089193,5250.26569548014,5204.19661666513,5190.54319190333
"N2824","MONTHLY","OTHER","ETS",5417.95393523156,5406.12757554469,5394.30121585783,5382.47485617096,5370.64849648409,5358.82213679723,5346.99577711036,5335.1694174235,5323.34305773663,5311.51669804976,5299.6903383629,5287.86397867603,5276.03761898917,5264.2112593023,5252.38489961543,5240.55853992857,5228.7321802417,5216.90582055484
"N2824","MONTHLY","OTHER","THETA",5429.72159531857,5425.64466014683,5421.56772497508,5417.49078980333,5413.41385463159,5409.33691945984,5405.25998428809,5401.18304911635,5397.1061139446,5393.02917877285,5388.95224360111,5384.87530842936,5380.79837325761,5376.72143808587,5372.64450291412,5368.56756774237,5364.49063257063,5360.41369739888
"N2824","MONTHLY","OTHER","BEA",5421.85228795893,5412.14368465797,5398.74749327819,5389.51891315523,5364.36454471673,5351.26590415338,5339.40375080721,5323.26012837059,5309.90576330229,5285.35128202638,5288.2705498831,5276.86066669622,5268.5743023396,5258.29174048705,5245.4038349566,5237.03003557621,5213.28292839475,5200.34103923102
"N2824","MONTHLY","OTHER","EAT",5422.70988250254,5412.9601565355,5403.21043056846,5393.46070460142,5383.71097863438,5373.96125266735,5364.21152670031,5354.46180073327,5344.71207476623,5334.96234879919,5325.21262283215,5315.46289686511,5305.71317089807,5295.96344493103,5286.21371896399,5276.46399299695,5266.71426702991,5256.96454106287
"N2824","MONTHLY","OTHER","BAT",5425.77484132126,5418.64937952535,5407.8363296506,5401.19089103269,5378.61966409923,5368.10416504092,5358.82515319979,5345.26467226821,5334.49344870495,5312.52210893408,5318.02451829583,5309.197776614,5303.49455376241,5295.79513341491,5285.49036938949,5279.69971151414,5258.53574583772,5248.17699817904
"N2824","MONTHLY","OTHER","BET",5424.94144741262,5418.32249340192,5408.01595131238,5401.87702047969,5379.81230133144,5369.80331005834,5361.03080600242,5347.97683285605,5337.71211707801,5316.24728509235,5322.25620223932,5313.93596834269,5308.73925327633,5301.54634071404,5291.74808447383,5286.4639343837,5265.80647649249,5255.95423661902
"N2824","MONTHLY","OTHER","BEAT",5423.81961479884,5415.51892853019,5404.45255120241,5396.51188231726,5376.62687219545,5365.78365798,5355.86780917743,5342.74085855703,5331.70585096287,5312.270756213,5313.4409733126,5303.8643271295,5296.6303200691,5287.89916488676,5277.21400194598,5269.91441861775,5251.08485443872,5240.35920377299
"N2824","MONTHLY","OTHER","medianBEAT",5423.80146432261,5415.15173921462,5401.24006448104,5394.07013581786,5368.85954063578,5356.2734192711,5343.68729790641,5331.10117654173,5318.51505517704,5305.92893381236,5293.34281244767,5280.75669108298,5272.70969328568,5263.95879202812,5251.29987525368,5245.41211770436,5217.82608425956,5205.23996289487
"N2824","MONTHLY","OTHER","meanBaggedBEAT",5429.01906865306,5421.71338048937,5414.10299417605,5407.24782029174,5399.18258883731,5392.59412604313,5384.97551257396,5377.209685376,5369.72578820158,5361.491353036,5354.98152442342,5347.640296571,5340.52651488301,5333.14856324024,5325.73616799868,5318.43939668679,5311.04221141417,5303.82948161378
"N2824","MONTHLY","OTHER","medianBaggedBEAT",5438.52326440669,5433.39049194183,5427.8417702849,5421.71065770197,5415.46863346414,5409.19798223594,5403.15848839692,5400.37946589645,5397.44514429882,5394.25676431077,5391.96936100368,5388.91741373039,5385.449264347,5381.41946546603,5377.71812562104,5373.91535737581,5370.09643616821,5366.19347029479
"N2824","MONTHLY","OTHER","meanPertBEAT",5406.10858285572,5394.83817050386,5383.05966288491,5375.34284432509,5362.99241777769,5353.02680536456,5342.10047766824,5331.42629282576,5321.80339576935,5310.20219961965,5299.91478546388,5288.4685532959,5278.66631753772,5267.45253339713,5256.69410242319,5247.0140848647,5236.10420099662,5225.19171824525
"N2824","MONTHLY","OTHER","medianPertBEAT",5418.83432315989,5407.14525325837,5396.32355839545,5384.43009821991,5373.36593623134,5362.14525350687,5350.53312158098,5338.85715111207,5327.26061385053,5316.68305326492,5307.5398663403,5298.66867628496,5289.07485545069,5279.91682273328,5270.39224424587,5261.11939562041,5252.77441706774,5242.74316434028
