"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1123","QUARTERLY","MACRO","Auto.Arima",4635.37392686651,4478.86225037194,4355.53551641048,4258.35757000897,4181.78412187269,4121.44643028108,4073.90205144987,4036.43843793038
"N1123","QUARTERLY","MACRO","BSTS",4974.89246424513,4708.70057640021,4928.21551403233,4990.9026448022,5152.88533866904,4908.17653104275,5101.36078199193,5180.84270012496
"N1123","QUARTERLY","MACRO","ETS",4806.92290426166,4806.92290426166,4806.92290426166,4806.92290426166,4806.92290426166,4806.92290426166,4806.92290426166,4806.92290426166
"N1123","QUARTERLY","MACRO","THETA",4806.71417867731,4814.56019700008,4822.40621532284,4830.2522336456,4838.09825196836,4845.94427029113,4853.79028861389,4861.63630693665
"N1123","QUARTERLY","MACRO","BEA",4805.72976512444,4664.82857701127,4696.89131156816,4685.39437302428,4713.86412160113,4612.18195519516,4660.72857923449,4674.73468077233
"N1123","QUARTERLY","MACRO","EAT",4749.67033660183,4700.11511721122,4661.62154533166,4631.84423597208,4608.9350927009,4591.43786827796,4578.20508144181,4568.33254970957
"N1123","QUARTERLY","MACRO","BAT",4805.66018992965,4667.37434125741,4702.05241525522,4693.17081615225,4724.25590417003,4625.18907720499,4676.35104068523,4692.972481664
"N1123","QUARTERLY","MACRO","BET",4862.8431823947,4776.72789255398,4852.51487787228,4876.02592756982,4932.63549829969,4853.68123519851,4920.69132495583,4949.80063710776
"N1123","QUARTERLY","MACRO","BEAT",4805.97586851265,4702.26148200847,4728.27003750683,4721.60883817961,4744.92265419294,4670.62253396915,4708.99400657934,4721.46008731341
"N1123","QUARTERLY","MACRO","medianBEAT",4806.81854146949,4757.81174033094,4814.66455979225,4818.58756895363,4822.51057811501,4826.43358727639,4830.35659643778,4834.27960559916
"N1123","QUARTERLY","MACRO","meanBaggedBEAT",4731.76686333505,4723.25321365992,4721.93876961922,4722.33596767902,4728.96568508585,4734.36317539302,4736.01200733119,4748.67435031089
"N1123","QUARTERLY","MACRO","medianBaggedBEAT",4710.45842852806,4720.74267935985,4739.73946552182,4735.35380111661,4771.11089702073,4780.94342478524,4761.59647238843,4781.31797794036
"N1123","QUARTERLY","MACRO","meanPertBEAT",4725.40200063125,4709.50098487152,4712.54443192855,4712.08754725219,4713.47446887073,4715.09955794327,4722.84191581617,4730.04852174623
"N1123","QUARTERLY","MACRO","medianPertBEAT",4751.10559023443,4738.45009584922,4725.67703714373,4720.04475574693,4719.95230058783,4723.9751296345,4732.61536644832,4738.09124964465
