"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2736","MONTHLY","DEMOGRAPHIC","Auto.Arima",2889.76618292273,3334.27891313744,3445.95221639728,4880.61782302067,5368.5072377378,3427.50126554504,3321.47035559749,3080.19875310799,2725.1973379379,3146.00760401097,3807.97077899824,2858.05946949217,2776.9021396099,3273.40448060367,3478.08442312407,4671.38488054369,5246.64500628861,3424.60227142371
"N2736","MONTHLY","DEMOGRAPHIC","BSTS",2606.31626270095,3270.53327091223,3456.58174405102,4582.84512746102,5279.95550351471,3328.33836709365,3177.69870204539,3049.67854412057,2632.2852272058,2928.486690007,3754.27671982385,2673.50917475282,2409.7392115994,3078.70944768041,3270.10776992047,4394.55422623261,5089.74145692452,3147.38661062993
"N2736","MONTHLY","DEMOGRAPHIC","ETS",2633.13896838,3284.69944845348,3575.76086390465,4656.83475278637,5321.965007308,3480.56164686766,3314.22452800196,3175.29430984005,2924.44728886093,3047.44138677492,3805.1852399349,2961.35620580149,2628.33350563814,3278.90818005164,3569.67026001688,4649.17184061956,5313.50475042815,3475.21641136418
"N2736","MONTHLY","DEMOGRAPHIC","THETA",2654.19635302402,3274.05193242105,3579.106746732,4679.5394569164,5332.13420787777,3486.46057279505,3276.86951310569,3153.00703971691,2925.3741752337,3004.99057261282,3774.30706377205,2978.951978039,2654.05362466901,3273.8758707894,3578.91427996284,4679.28781315714,5331.84746933815,3486.27308556122
"N2736","MONTHLY","DEMOGRAPHIC","BEA",2709.74047133456,3296.50387750105,3492.76494145098,4706.76590108935,5323.47591618684,3412.13375983545,3271.13119521495,3101.72386902287,2760.64328466821,3040.64522693096,3789.14424625233,2830.97495001549,2604.99161894915,3210.34070277857,3439.28748435381,4571.70364913195,5216.6304045471,3349.06843113927
"N2736","MONTHLY","DEMOGRAPHIC","EAT",2725.70050144225,3297.67676467066,3533.60660901131,4738.99734424115,5340.86881764119,3464.84116173592,3304.18813223505,3136.16670088832,2858.33960067751,3066.1465211329,3795.8210275684,2932.78921777755,2686.42975663902,3275.39617714823,3542.22298770126,4666.61484477346,5297.33240868497,3462.03058944971
"N2736","MONTHLY","DEMOGRAPHIC","BAT",2716.75959954923,3292.95470549024,3493.88023572676,4714.33413579936,5326.86564971009,3414.10006847791,3258.67952358286,3094.29477898182,2760.95224679247,3026.49495554359,3778.85152086471,2836.840207428,2613.56499195944,3208.66326635782,3442.36882433579,4581.74230664448,5222.74464418376,3352.75398920495
"N2736","MONTHLY","DEMOGRAPHIC","BET",2631.21719470166,3276.42821726225,3537.14978489589,4639.7397790546,5311.35157290016,3431.78686225212,3256.26424771768,3125.99329789251,2827.36889710014,2993.63954979825,3777.9230078436,2871.27245286444,2564.04211396885,3210.49783284048,3472.8974366334,4574.3379600031,5245.03122556361,3369.62536918511
"N2736","MONTHLY","DEMOGRAPHIC","BEAT",2695.85444175693,3290.89089123105,3514.35039277123,4699.95929004611,5325.64048910957,3430.71546307535,3272.56577468763,3114.54466169638,2801.82600730958,3031.73156335143,3785.43495063226,2867.96920702137,2617.25712037911,3226.22449478128,3474.19418325607,4598.59969013825,5245.43467074486,3383.36959474476
"N2736","MONTHLY","DEMOGRAPHIC","medianBEAT",2643.66766070201,3279.37569043726,3516.17130397783,4668.18710485138,5327.04960759288,3454.03145620635,3295.54702055382,3116.60289641245,2824.82231339941,3026.21597969387,3789.74615185348,2909.70783764683,2641.19356515357,3273.64017569653,3523.87734157048,4660.27836058162,5280.07487835838,3449.90934139395
"N2736","MONTHLY","DEMOGRAPHIC","meanBaggedBEAT",2685.4139333898,3202.00879425294,3484.3770296357,4466.36330457572,5072.37447299321,3397.03312962824,3182.74852654314,3109.63363485925,2893.98583012324,3121.3224584107,3793.36314065862,2887.09066251426,2625.67119370575,3144.57594539227,3425.86755038413,4400.02995846497,5007.18898531167,3342.85897148079
"N2736","MONTHLY","DEMOGRAPHIC","medianBaggedBEAT",2701.58571608748,3208.21199486797,3427.18333097439,4393.71177816614,5032.77697403066,3344.91416968507,3131.58943022765,3081.28392729288,2849.43447124168,3101.03318383798,3779.15644133877,2817.44063481924,2583.39478791178,3142.57995825711,3321.79178786609,4275.00296631828,4968.49938008331,3246.4064234502
"N2736","MONTHLY","DEMOGRAPHIC","meanPertBEAT",2750.54395826038,3290.75428088376,3515.11735649238,4517.69002371105,5166.81064300036,3434.81667115006,3279.80049207686,3178.76300508407,2952.60987001744,3188.88858957608,3920.651468513,2989.41862216857,2720.47415619379,3257.06217956347,3488.40336751613,4486.55926990182,5131.81956178362,3409.13407193801
"N2736","MONTHLY","DEMOGRAPHIC","medianPertBEAT",2720.61018298952,3268.61742371527,3477.02914522912,4425.47339088635,5103.89438069872,3404.26380702473,3252.4861791213,3152.99998359556,2937.7930902941,3158.24042069656,3859.37641653117,2952.49348032323,2713.71578971372,3238.24960717754,3433.24252390564,4418.73953054309,5069.90605581977,3393.60771699689
