"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0890","QUARTERLY","INDUSTRY","Auto.Arima",8851,8851,8851,8851,8851,8851,8851,8851
"N0890","QUARTERLY","INDUSTRY","BSTS",8548.32670218891,8672.44304011085,8685.44929640351,9127.52907482953,8841.58227245132,8982.01150510595,9033.30468190838,9487.7076672823
"N0890","QUARTERLY","INDUSTRY","ETS",8766.23293910857,8766.23293910857,8766.23293910857,8766.23293910857,8766.23293910857,8766.23293910857,8766.23293910857,8766.23293910857
"N0890","QUARTERLY","INDUSTRY","THETA",8797.72825180114,8852.29876462165,8906.86927744217,8961.43979026268,9016.01030308319,9070.5808159037,9125.15132872422,9179.72184154473
"N0890","QUARTERLY","INDUSTRY","BEA",8721.85321376582,8763.22532640647,8767.56074517069,8914.9206713127,8819.60507051996,8866.41481473817,8883.51254033898,9034.98020213029
"N0890","QUARTERLY","INDUSTRY","EAT",8804.98706363657,8823.17723457674,8841.36740551691,8859.55757645708,8877.74774739725,8895.93791833742,8914.1280892776,8932.31826021777
"N0890","QUARTERLY","INDUSTRY","BAT",8732.35165133001,8791.91393491084,8814.43952461523,8979.9896216974,8902.86419184484,8967.86410700322,9003.1520035442,9172.80983627568
"N0890","QUARTERLY","INDUSTRY","BET",8704.0959643662,8763.65824794703,8786.18383765142,8951.73393473359,8874.60850488103,8939.60842003941,8974.89631658039,9144.55414931187
"N0890","QUARTERLY","INDUSTRY","BEAT",8740.82197327465,8785.49368596027,8802.38787823856,8926.55045105019,8868.70637866077,8917.45631502956,8943.92223743529,9071.1656119839
"N0890","QUARTERLY","INDUSTRY","medianBEAT",8781.98059545485,8808.61646955428,8808.61646955428,8906.21989513134,8846.29113622566,8916.50575255298,8942.15234095419,9015.36092077236
"N0890","QUARTERLY","INDUSTRY","meanBaggedBEAT",8820.50485086626,8865.27754675449,8949.05693730576,9027.3850183103,9081.87883446619,9153.26767931,9219.05816924344,9296.90322564126
"N0890","QUARTERLY","INDUSTRY","medianBaggedBEAT",8804.76765317048,8848.38505251837,8923.03679969943,8995.60122441825,9064.09093385137,9149.71780436628,9190.85138745858,9303.16323548001
"N0890","QUARTERLY","INDUSTRY","meanPertBEAT",8624.00486338956,8711.43545315997,8779.17138429094,8856.13526666309,8879.31030907988,8953.92519905728,8987.18377292553,9062.365511201
"N0890","QUARTERLY","INDUSTRY","medianPertBEAT",8573.18583784279,8662.99688020656,8756.07408758729,8875.74405022687,8883.46731250466,8945.59001303528,9005.85707111311,9074.08515181508
