"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0508","YEARLY","DEMOGRAPHIC","Auto.Arima",6212.3333333354,6334.6666666708,6457.0000000062,6579.33333334161,6701.66666667701,6824.00000001241
"N0508","YEARLY","DEMOGRAPHIC","BSTS",6214.18115628892,6284.01733012489,6361.71365339363,6429.7205507729,6497.75872692309,6566.01965498406
"N0508","YEARLY","DEMOGRAPHIC","ETS",6424.32695987123,6537.59060612087,6650.85425237051,6764.11789862015,6877.3815448698,6990.64519111944
"N0508","YEARLY","DEMOGRAPHIC","THETA",6131.42830336784,6185.1268327796,6238.82536219137,6292.52389160313,6346.2224210149,6399.92095042666
"N0508","YEARLY","DEMOGRAPHIC","BEA",6283.61381649852,6385.42486763886,6489.85596859012,6591.05726091156,6692.26897948997,6793.5549487053
"N0508","YEARLY","DEMOGRAPHIC","EAT",6256.02953219149,6352.46136852376,6448.89320485603,6545.3250411883,6641.75687752057,6738.18871385284
"N0508","YEARLY","DEMOGRAPHIC","BAT",6185.98093099738,6267.93694319177,6352.51300519707,6433.85925857255,6515.215938205,6596.64686847438
"N0508","YEARLY","DEMOGRAPHIC","BET",6256.64547317599,6335.57825634179,6417.1310893185,6495.4541136654,6573.78756426926,6652.19526551005
"N0508","YEARLY","DEMOGRAPHIC","BEAT",6245.56743821585,6335.35035892404,6427.09831699043,6516.42391858445,6605.7573398712,6695.14644913564
"N0508","YEARLY","DEMOGRAPHIC","medianBEAT",6213.25724481216,6309.34199839785,6409.35682669992,6504.52694205726,6599.71269680005,6695.00982749824
"N0508","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",6235.22578048406,6307.70508473236,6385.51158113458,6458.83294132804,6536.2329913311,6610.88553807222
"N0508","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",6234.90731512709,6311.05866174499,6381.23616759746,6457.53878588572,6529.94262888639,6609.11497997611
"N0508","YEARLY","DEMOGRAPHIC","meanPertBEAT",6091.79737046341,6146.75607540411,6200.21439454322,6255.00153710438,6310.39325633207,6363.31791069662
"N0508","YEARLY","DEMOGRAPHIC","medianPertBEAT",6117.60127876621,6170.39943964825,6227.19124789274,6286.04091761405,6344.52113571531,6402.21601424633
