"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1493","MONTHLY","MICRO","Auto.Arima",3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707,3398.20117639707
"N1493","MONTHLY","MICRO","BSTS",3387.76205215967,3292.76483351352,3381.3802092473,3329.86039610034,3339.49055376199,3578.79980214516,3732.84868927992,3391.23823625163,3708.00406444119,3811.98828643957,3407.23024446364,3962.8125589648,3640.91018814452,3558.06234411961,3674.74969390703,3566.71214603346,3611.47220053216,3818.39275973587
"N1493","MONTHLY","MICRO","ETS",3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808,3389.82870860808
"N1493","MONTHLY","MICRO","THETA",3343.39375743871,3336.48063526676,3329.56751309482,3322.65439092287,3315.74126875093,3308.82814657898,3301.91502440704,3295.00190223509,3288.08878006314,3281.1756578912,3274.26253571925,3267.34941354731,3260.43629137536,3253.52316920342,3246.61004703147,3239.69692485952,3232.78380268758,3225.87068051563
"N1493","MONTHLY","MICRO","BEA",3391.93064572161,3360.26490617289,3389.80336475082,3372.63009370183,3375.84014625572,3455.60989571677,3506.95952476169,3393.08937375226,3498.67798314878,3533.33939048157,3398.42004315627,3583.61414798999,3476.31335771656,3448.69740970826,3487.59319297073,3451.58067701287,3466.5006951791,3535.47421491368
"N1493","MONTHLY","MICRO","EAT",3377.14121414795,3374.83684009064,3372.53246603332,3370.22809197601,3367.92371791869,3365.61934386138,3363.31496980406,3361.01059574675,3358.70622168943,3356.40184763212,3354.0974735748,3351.79309951749,3349.48872546017,3347.18435140286,3344.87997734554,3342.57560328823,3340.27122923091,3337.9668551736
"N1493","MONTHLY","MICRO","BAT",3376.45232866515,3342.48221505912,3369.71629957973,3350.23865447343,3351.14433297,3428.60970837374,3477.65496336134,3361.4804382946,3464.7646736338,3497.12170690928,3359.89798552666,3542.78771630306,3433.18255197232,3403.2622299067,3439.85363911186,3401.53674909668,3414.1523932056,3480.82153888286
"N1493","MONTHLY","MICRO","BET",3373.66150606882,3339.69139246279,3366.9254769834,3347.4478318771,3348.35351037367,3425.81888577741,3474.86414076501,3358.68961569827,3461.97385103747,3494.33088431295,3357.10716293033,3539.99689370673,3430.39172937599,3400.47140731037,3437.06281651553,3398.74592650035,3411.36157060927,3478.03071628653
"N1493","MONTHLY","MICRO","BEAT",3379.79642365088,3354.31883844636,3374.74440183682,3360.13616800709,3360.81542687952,3418.91445843232,3455.69839967303,3368.56750587297,3446.03068237737,3470.29845733398,3367.38066629701,3504.54796437932,3422.34409113126,3399.90384958205,3427.34740648591,3398.60973897453,3408.07147205622,3458.07333131417
"N1493","MONTHLY","MICRO","medianBEAT",3388.79538038388,3363.15467193742,3385.60445892769,3359.84455235421,3364.65963118504,3394.01494250258,3394.01494250258,3390.53347242986,3394.01494250258,3394.01494250258,3394.01494250258,3394.01494250258,3394.01494250258,3394.01494250258,3394.01494250258,3394.01494250258,3394.01494250258,3394.01494250258
"N1493","MONTHLY","MICRO","meanBaggedBEAT",3349.06405925644,3310.23226249889,3338.4238211645,3338.56372147504,3309.78093147373,3348.77745856748,3365.01716052825,3301.88130565867,3350.81955657861,3381.30401079643,3313.46840550412,3361.8757873255,3353.41916246633,3320.65590568729,3340.49623464412,3348.75382584489,3321.18016753435,3352.19788646166
"N1493","MONTHLY","MICRO","medianBaggedBEAT",3375.82542509166,3363.32469745556,3379.52379504641,3374.20267597928,3347.44462948172,3382.43155972861,3420.65666932124,3336.67338112588,3386.77645328254,3412.5393804623,3339.80015434233,3399.57134847251,3396.84715943696,3368.49011535856,3362.33651530712,3383.75392281946,3367.49777894564,3397.8359750498
"N1493","MONTHLY","MICRO","meanPertBEAT",3380.90173654771,3376.086303959,3397.03217761106,3411.17241082824,3364.2396817598,3421.52694618242,3466.97613934569,3386.53743565961,3430.92358824749,3492.86818576824,3403.70661549748,3488.39593874387,3451.07695922637,3446.8098780548,3463.77764719187,3475.48183315128,3431.91463594654,3482.75114164484
"N1493","MONTHLY","MICRO","medianPertBEAT",3376.11491662189,3369.35428894127,3375.5223602206,3384.5156514462,3366.28976285491,3381.82791550141,3442.6658824395,3378.02489126451,3379.70600661099,3456.73941420191,3388.70271633173,3445.16024975752,3418.87059772581,3413.13032889505,3403.80585274633,3426.23187464416,3401.26276463062,3415.14825989952
