"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1073","QUARTERLY","MACRO","Auto.Arima",8102.56000000001,8171.12000000001,8239.68000000002,8308.24000000003,8376.80000000004,8445.36000000004,8513.92000000005,8582.48000000006
"N1073","QUARTERLY","MACRO","BSTS",8145.77624855299,8226.32131043199,8361.37817356293,8405.76605082769,8433.65535959144,8513.85823836312,8651.00334284861,8664.93022625268
"N1073","QUARTERLY","MACRO","ETS",8034.03149517537,8034.03149517537,8034.03149517537,8034.03149517537,8034.03149517537,8034.03149517537,8034.03149517537,8034.03149517537
"N1073","QUARTERLY","MACRO","THETA",8070.22029800307,8106.40576808854,8142.59123817401,8178.77670825948,8214.96217834495,8251.14764843042,8287.33311851589,8323.51858860136
"N1073","QUARTERLY","MACRO","BEA",8094.12258124279,8143.82426853579,8211.69655624611,8249.3458486677,8281.49561825562,8331.08324451285,8399.65161267468,8427.14724047604
"N1073","QUARTERLY","MACRO","EAT",8068.93726439282,8103.85242108798,8138.76757778314,8173.68273447829,8208.59789117345,8243.51304786861,8278.42820456377,8313.34336125893
"N1073","QUARTERLY","MACRO","BAT",8106.18551551869,8167.94902617352,8247.88313724566,8297.59425302907,8341.80584597881,8403.45529559786,8484.08548712152,8523.6429382847
"N1073","QUARTERLY","MACRO","BET",8083.34268057715,8122.25285789864,8179.33363563744,8206.19141808752,8227.54967770392,8266.34579398964,8324.12265217996,8340.82677000981
"N1073","QUARTERLY","MACRO","BEAT",8088.14701043286,8134.46964342398,8194.42022672809,8231.70356356564,8264.86225827795,8311.09934549224,8371.57198913498,8401.24007750737
"N1073","QUARTERLY","MACRO","medianBEAT",8086.39014900154,8138.76288404428,8191.13561908702,8243.50835412976,8295.8810891725,8348.25382421523,8400.62655925797,8452.99929430071
"N1073","QUARTERLY","MACRO","meanBaggedBEAT",8190.75177816819,8236.0708556559,8270.45325274946,8288.42902754835,8330.99473247723,8377.98798625011,8434.52799467424,8469.55865689583
"N1073","QUARTERLY","MACRO","medianBaggedBEAT",8191.83893599112,8239.9236255796,8270.78544925529,8278.10776380232,8339.86641286925,8404.72409863176,8466.10203686034,8507.81471466876
"N1073","QUARTERLY","MACRO","meanPertBEAT",8171.83441132072,8203.60257463798,8246.79973279726,8271.59026732761,8309.36898805442,8357.90989443742,8407.52494809712,8451.181727083
"N1073","QUARTERLY","MACRO","medianPertBEAT",8155.0721222744,8199.70159599074,8239.95570839775,8277.05036406445,8317.62153780216,8359.01591354589,8398.9650681857,8438.55923109599
