"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0412","YEARLY","DEMOGRAPHIC","Auto.Arima",1035.8186572907,1045.35133877061,1054.88402025053,1064.41670173045,1073.94938321037,1083.48206469028
"N0412","YEARLY","DEMOGRAPHIC","BSTS",1030.25266258376,1034.6580194534,1041.01958508554,1046.82245329039,1051.55688587553,1055.86501101178
"N0412","YEARLY","DEMOGRAPHIC","ETS",1024.99959982766,1024.99959982766,1024.99959982766,1024.99959982766,1024.99959982766,1024.99959982766
"N0412","YEARLY","DEMOGRAPHIC","THETA",1030.92615113443,1036.85210932258,1042.77806751073,1048.70402569889,1054.62998388704,1060.55594207519
"N0412","YEARLY","DEMOGRAPHIC","BEA",1030.35697323404,1035.00298601722,1040.30106838791,1045.41291828283,1050.16862297118,1054.78222517657
"N0412","YEARLY","DEMOGRAPHIC","EAT",1030.58146941759,1035.73434930695,1040.88722919631,1046.04010908567,1051.19298897502,1056.34586886438
"N0412","YEARLY","DEMOGRAPHIC","BAT",1032.33249033629,1038.95382251553,1046.22722428227,1053.31439357324,1060.04541765764,1066.63433925909
"N0412","YEARLY","DEMOGRAPHIC","BET",1028.72613784862,1032.16990953455,1036.26575080798,1040.17535960564,1043.72882319674,1047.14018430488
"N0412","YEARLY","DEMOGRAPHIC","BEAT",1030.49926770914,1035.46526684356,1040.92031816861,1046.23569513685,1051.28396320015,1056.22565440123
"N0412","YEARLY","DEMOGRAPHIC","medianBEAT",1030.58940685909,1035.75506438799,1041.89882629813,1047.76323949464,1053.09343488128,1058.21047654349
"N0412","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",1013.65474515817,1011.07030480015,1008.82523494342,1006.85288926893,1004.44702750193,1001.85035680425
"N0412","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",1012.62883968465,1011.58070380695,1009.93579797201,1008.84425531771,1007.71080036654,1006.41379802404
"N0412","YEARLY","DEMOGRAPHIC","meanPertBEAT",1021.81998777797,1021.33549647596,1020.92801198631,1019.84890592765,1019.37653854823,1019.08731014032
"N0412","YEARLY","DEMOGRAPHIC","medianPertBEAT",1023.22384930731,1023.58091517966,1024.03616644839,1021.40865679284,1021.63120987731,1023.64139567256
