"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0552","YEARLY","DEMOGRAPHIC","Auto.Arima",7762.87529346814,7649.75058693628,7536.62588040442,7423.50117387256,7310.37646734071,7197.25176080885
"N0552","YEARLY","DEMOGRAPHIC","BSTS",7740.83787297886,7592.30177681329,7441.98976870682,7282.20325024423,7125.81464829132,6971.77990034493
"N0552","YEARLY","DEMOGRAPHIC","ETS",7876.01765178607,7876.01765178607,7876.01765178607,7876.01765178607,7876.01765178607,7876.01765178607
"N0552","YEARLY","DEMOGRAPHIC","THETA",7901.76230593316,7927.50441119632,7953.24651645948,7978.98862172263,8004.73072698579,8030.47283224895
"N0552","YEARLY","DEMOGRAPHIC","BEA",7793.24360607769,7706.02333851188,7618.21110029911,7527.24069196762,7437.4029224727,7348.34977097995
"N0552","YEARLY","DEMOGRAPHIC","EAT",7846.88508372912,7817.75754997289,7788.63001621666,7759.50248246042,7730.37494870419,7701.24741494796
"N0552","YEARLY","DEMOGRAPHIC","BAT",7801.82515746005,7723.18559164863,7643.95405519024,7561.56434861314,7480.30728087261,7399.83483113424
"N0552","YEARLY","DEMOGRAPHIC","BET",7839.53927689936,7798.60794659856,7757.08464565079,7712.40317458431,7668.8543423544,7626.09012812665
"N0552","YEARLY","DEMOGRAPHIC","BEAT",7820.37328104156,7761.39360668299,7701.9699543392,7640.17767440638,7579.23487360097,7518.8805362972
"N0552","YEARLY","DEMOGRAPHIC","medianBEAT",7819.44647262711,7762.88411936118,7706.32176609525,7649.75941282932,7593.19705956339,7536.63470629746
"N0552","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",7821.95163266671,7749.82523848855,7672.94968337753,7598.72379921221,7523.14301377821,7449.03020600582
"N0552","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",7829.44628762428,7776.38771817524,7723.26043434281,7666.45784952315,7615.31562836652,7561.37391254147
"N0552","YEARLY","DEMOGRAPHIC","meanPertBEAT",7815.28391255222,7730.18161727933,7648.69437796755,7564.81343802065,7482.88426463585,7400.1339828914
"N0552","YEARLY","DEMOGRAPHIC","medianPertBEAT",7823.54159713588,7746.99398496091,7674.99911028379,7599.73524318479,7525.30474158226,7450.58185880624
