"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0409","YEARLY","DEMOGRAPHIC","Auto.Arima",6799.98984142941,6981.43806308406,7162.88628473872,7344.33450639337,7525.78272804803,7707.23094970268
"N0409","YEARLY","DEMOGRAPHIC","BSTS",6807.64710304096,7027.7962357271,7249.26378576699,7468.74352540532,7688.61319436013,7906.36603397141
"N0409","YEARLY","DEMOGRAPHIC","ETS",6783.07037040482,6971.24522785697,7159.42008530911,7347.59494276125,7535.7698002134,7723.94465766554
"N0409","YEARLY","DEMOGRAPHIC","THETA",6646.89934127416,6698.91593535082,6750.93252942747,6802.94912350413,6854.96571758078,6906.98231165744
"N0409","YEARLY","DEMOGRAPHIC","BEA",6796.90243829173,6993.49317555604,7190.52338527161,7386.89099151998,7583.38857420718,7779.18054711321
"N0409","YEARLY","DEMOGRAPHIC","EAT",6743.31985103613,6883.86640876395,7024.41296649177,7164.95952421958,7305.5060819474,7446.05263967522
"N0409","YEARLY","DEMOGRAPHIC","BAT",6751.51209524817,6902.71674472066,7054.36086664439,7205.34238510094,7356.45387999631,7506.85976511051
"N0409","YEARLY","DEMOGRAPHIC","BET",6745.87227157331,6899.31913297829,7053.20546683452,7206.42919722357,7359.78290405144,7512.43100109813
"N0409","YEARLY","DEMOGRAPHIC","BEAT",6759.40166403734,6919.84886550474,7080.62567131057,7240.90552451602,7401.28286005058,7561.13098824927
"N0409","YEARLY","DEMOGRAPHIC","medianBEAT",6791.53010591712,6976.34164547051,7161.15318502391,7345.96472457731,7530.77626413071,7715.58780368411
"N0409","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",6786.44904150666,6958.94656783129,7130.76830245822,7301.96669089943,7473.76894514997,7645.30860303085
"N0409","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",6808.18279337366,6983.89360206625,7157.73244704978,7333.68009380641,7507.60228657776,7683.57630958956
"N0409","YEARLY","DEMOGRAPHIC","meanPertBEAT",6794.71163119868,6971.91812510389,7149.04580359789,7326.35811345098,7504.01866278816,7680.64008415356
"N0409","YEARLY","DEMOGRAPHIC","medianPertBEAT",6780.10743310768,6953.77932797209,7127.56005424156,7301.121237651,7475.16919893289,7648.39435270743
