"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1034","QUARTERLY","MACRO","Auto.Arima",5319.87379224663,5381.49062167387,5446.0941783384,5509.78346078101,5573.75261389358,5637.63609512563,5701.54580158204,5765.44748017226
"N1034","QUARTERLY","MACRO","BSTS",5307.3105021421,5378.95250316044,5447.79472617863,5510.37664208579,5570.69695185699,5640.27811100992,5710.89032914881,5772.51443984158
"N1034","QUARTERLY","MACRO","ETS",5314.86807111511,5378.31861066806,5441.769150221,5505.21968977395,5568.6702293269,5632.12076887985,5695.5713084328,5759.02184798575
"N1034","QUARTERLY","MACRO","THETA",5275.673545102,5309.25183508484,5326.25773154174,5371.09031158294,5398.18267387496,5431.82909519922,5448.52192190085,5493.68012139705
"N1034","QUARTERLY","MACRO","BEA",5314.01745516795,5379.58724516745,5445.21935157935,5508.45993088025,5571.03993169249,5636.67832500514,5702.66914638788,5765.66125599987
"N1034","QUARTERLY","MACRO","EAT",5303.47180282125,5356.35368914225,5404.70702003371,5462.03115404597,5513.53517236515,5567.1953197349,5615.21301063856,5672.71648318502
"N1034","QUARTERLY","MACRO","BAT",5300.95261316358,5356.56498663972,5406.71554535292,5463.75013814991,5514.21074654184,5569.91443377826,5620.31935087724,5677.21401380363
"N1034","QUARTERLY","MACRO","BET",5299.28403945307,5355.50764963778,5405.27386931379,5462.22888114756,5512.51661835295,5568.07599169633,5618.32785316082,5675.07213640813
"N1034","QUARTERLY","MACRO","BEAT",5304.43147765146,5362.0033926468,5415.47894656994,5474.11752605592,5527.82561723811,5585.46601755366,5639.13234026613,5697.66597234916
"N1034","QUARTERLY","MACRO","medianBEAT",5311.0892866286,5378.63555691425,5443.9316642797,5507.50157527748,5569.68359059194,5634.87843200274,5698.55855500742,5762.23466407901
"N1034","QUARTERLY","MACRO","meanBaggedBEAT",5298.58512945737,5355.61993987103,5414.28875203135,5473.16544576827,5519.72908895717,5576.44482647328,5635.25039227008,5694.3521182209
"N1034","QUARTERLY","MACRO","medianBaggedBEAT",5298.45411707885,5357.95992621561,5412.48872558661,5474.08787952955,5519.79282566283,5581.38442448062,5636.83100866746,5698.84737417187
"N1034","QUARTERLY","MACRO","meanPertBEAT",5304.93658034322,5361.10300911564,5422.17735650822,5481.2217855639,5529.31160592239,5585.74066094864,5645.83441244768,5705.03681540633
"N1034","QUARTERLY","MACRO","medianPertBEAT",5302.33506924641,5357.94737095598,5415.03452551859,5477.61793946776,5527.14527937032,5584.96317570392,5639.50066681677,5701.74614528574
