"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2698","MONTHLY","DEMOGRAPHIC","Auto.Arima",5671.60775862069,5679.71551724138,5687.82327586207,5695.93103448276,5704.03879310345,5712.14655172414,5720.25431034483,5728.36206896552,5736.46982758621,5744.5775862069,5752.68534482759,5760.79310344828,5768.90086206897,5777.00862068966,5785.11637931035,5793.22413793104,5801.33189655173,5809.43965517242
"N2698","MONTHLY","DEMOGRAPHIC","BSTS",5684.94962892435,5693.65084887054,5704.65177856771,5713.3753942209,5723.58937626048,5732.66427524779,5742.4757992598,5755.28757260789,5765.68480491014,5775.0421224003,5777.17331318497,5795.21143295013,5809.60108046556,5818.42379616783,5827.5583527627,5835.8551789121,5846.52873738744,5854.80641820382
"N2698","MONTHLY","DEMOGRAPHIC","ETS",5674.64310125973,5683.60907829288,5692.57505532602,5701.54103235916,5710.50700939231,5719.47298642545,5728.43896345859,5737.40494049174,5746.37091752488,5755.33689455802,5764.30287159117,5773.26884862431,5782.23482565745,5791.2008026906,5800.16677972374,5809.13275675688,5818.09873379003,5827.06471082317
"N2698","MONTHLY","DEMOGRAPHIC","THETA",5671.45663919191,5674.97374107931,5679.1942006602,5682.73551466513,5686.45860893022,5689.23550208408,5693.61312093412,5699.79981639928,5702.96865430638,5709.21435403516,5702.61500231465,5718.47787958867,5726.46519486459,5729.97195660915,5734.18890372762,5737.72013970391,5741.43492961934,5744.1943913456
"N2698","MONTHLY","DEMOGRAPHIC","BEA",5677.06682960159,5685.65848146827,5695.01670325193,5703.61582035427,5712.71172625208,5721.42793779913,5730.38969102107,5740.35152735505,5749.50851667375,5758.31886772174,5764.72050986791,5776.42446167424,5786.912256064,5795.54440651603,5804.28050393226,5812.73735786667,5821.98645590973,5830.43692806647
"N2698","MONTHLY","DEMOGRAPHIC","EAT",5672.56916635744,5679.43277887119,5686.53084394943,5693.40252716902,5700.33480380866,5706.95168007789,5714.10213157918,5721.85560861884,5728.60313313916,5736.37627826669,5739.8677395778,5750.84661055375,5759.200294197,5766.06045999647,5773.1573542539,5780.02567813061,5786.9551866537,5793.56625244706
"N2698","MONTHLY","DEMOGRAPHIC","BAT",5676.00467557898,5682.78003573041,5690.55641836333,5697.34731445626,5704.69559276472,5711.348776352,5718.78107684625,5727.8164859909,5735.04109560091,5742.94468754745,5744.15788677574,5758.16080532903,5768.32237913304,5775.13479115555,5782.28787860022,5788.93315218235,5796.4318545195,5802.81348824061
"N2698","MONTHLY","DEMOGRAPHIC","BET",5677.01645645866,5684.07788941424,5692.14034485131,5699.2173137484,5706.851664861,5713.79092125244,5721.50929455084,5730.83077649964,5738.3414589138,5746.53112366449,5748.03039569693,5762.31938705437,5772.76703366253,5779.86551848919,5787.30467873802,5794.2360251243,5802.0208002656,5808.68850679086
"N2698","MONTHLY","DEMOGRAPHIC","BEAT",5675.66428199917,5682.98729637103,5691.061077604,5698.39574393199,5706.14844692161,5713.37982887036,5721.19554849934,5730.21359961611,5737.8735510819,5746.0427393001,5749.1941329796,5761.93781615285,5771.80049076414,5779.15129403931,5786.7576038811,5793.98305332598,5801.84857433713,5808.87629388625
"N2698","MONTHLY","DEMOGRAPHIC","medianBEAT",5673.12542994021,5681.66229776713,5690.19916559405,5698.73603342096,5707.27290124788,5715.8097690748,5724.34663690171,5732.88350472863,5741.42037255555,5749.95724038246,5758.49410820938,5767.0309760363,5775.56784386321,5784.10471169013,5792.64157951705,5801.17844734396,5809.71531517088,5818.2521829978
"N2698","MONTHLY","DEMOGRAPHIC","meanBaggedBEAT",5677.16602677546,5684.6537916153,5692.07753072503,5699.24225453907,5707.73926842597,5715.61940772338,5724.36930638045,5733.32370480012,5741.67960007921,5749.49585781319,5755.46912798228,5765.78365701757,5774.60134266625,5782.19478525838,5790.02990359189,5797.04263475292,5805.30643286266,5813.26111691689
"N2698","MONTHLY","DEMOGRAPHIC","medianBaggedBEAT",5681.30679917897,5688.84608829858,5696.71550063742,5704.00394185139,5711.58819658467,5719.08994576689,5727.78719116015,5737.16017942866,5744.67446840792,5751.94332801219,5758.24622137732,5769.37628241229,5777.3717322907,5785.5644062168,5793.47531838967,5799.8679372761,5808.35700113746,5815.08939101923
"N2698","MONTHLY","DEMOGRAPHIC","meanPertBEAT",5675.36502155537,5683.23203844988,5691.9355896021,5699.18877522244,5707.12785644939,5715.91335753585,5725.71097570777,5734.03201829982,5743.20931411385,5753.30413990002,5758.01965608439,5770.3688307,5778.95392814714,5786.74995077059,5795.10589984009,5802.39300023599,5810.34376019301,5819.10669983397
"N2698","MONTHLY","DEMOGRAPHIC","medianPertBEAT",5675.54793941031,5683.31202163218,5692.94508664146,5700.72712493291,5708.53836861817,5717.99037207943,5728.5423379805,5734.60518629536,5746.46282482192,5757.53255084813,5762.1608335938,5775.00963528317,5784.15716241684,5791.05210634658,5800.41389697701,5809.70217281927,5816.58016599822,5825.63729360012
